sessionid,period,subject,group,profit,totalprofit,participate,family,id,attempt,bankrpt,earned,format,move,multiply,pass,private,public,rank,test,total,answer1,answer2,history1,history2,history3,history4,response1,response2,v62,quota,quotaf,rankdraw,session,treatment,cmu,zurich,oldquiz,Quiz,Entry,HighGroup,QuizXEntry,QuizBQuota,SubjectID,GroupID,Family,GroupPeriodID,Period10Min,GroupSize,MinPublic,GroupDummy,MovePeriod,PriorToMove3,AfterMove3,PriorToMove1,AfterMove1,Incumbent,IncXEntry,IncXQuiz,IncXQuizXEntry,IncXQuizBQuota,MinPublicLastPeriod,PublicMinusLastMin,NumberMove,Last10MedianMinimum,MaxGroupSize,Phase2,QuizP2,EntryP2,QuizXEntryP2,QuizBQuotaP2,HighXGroupSize,HighXperiod,HighXPhase2,HighXEntry,HighXQuiz,HighXQuizXEntry,HighXQuizBQuota,HighXQuizP2,HighXEntryP2,HighXQuizXEntryP2,HighXQuizBQuotaP2,InitHigh,subjper,ContLag3,ContLag2,ContLag1,ContLead1,ContLead2,Contrib3Before,Contrib3After,Contrib1Before,Contrib1After,Mover3Dif,Mover1Dif,Contrib3BeforeInc,Contrib3AfterInc,Contrib1BeforeInc,Contrib1AfterInc,Inc3Dif,Inc1Dif,sessfam,Stage1Avg,Stage1Min,P10Minimum,LowMin10,HighMin10,omitted
140526_1251,17,26,3,27.669676,449.08832,0,2,8,-1,0,27.669676,-1,0,10.669677,-1,6,1,7,-1,1,-1.0,-1.0,4,5,7,16,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1226.0,123.0,122.0,12317.0,7.0,10.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1226.17,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,12.2,2.2333333,0.0,1.0,,,
090223_1333,19,3,3,36.082226,506.05023,0,2,3,-1,0,36.082226,-1,0,9.7594595,-1,4,3,10,-1,3,-1.0,-1.0,6,6,6,18,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,603.0,63.0,62.0,6319.0,3.0,7.0,3.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,9.0,1.0,1.0,0.0,0.0,0.0,7.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,603.19,1.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,6.2,2.5,0.0,1.0,,,
090223_1333,13,6,2,21.0,308.65195,0,1,2,0,0,21.0,-1,0,7.896444,-1,7,0,4,-1,0,-1.0,-1.0,7,2,5,14,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,606.0,62.0,61.0,6213.0,1.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.13,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,6.1,2.1,0.0,1.0,,,
080710_0937,3,15,1,21.0,99.0,0,1,8,-1,0,21.0,1,0,10.669677,-1,7,0,-1,2,0,-1.0,-1.0,3,6,7,-1,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,315.0,31.0,31.0,3103.0,,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,315.03,,4.0,1.0,3.0,0.0,,,,,,,,,,,,,3.1,2.1666667,0.0,0.0,,,
140526_1251,25,8,1,21.0,589.841,1,1,6,-1,0,21.0,-1,0,10.669677,-1,7,0,6,-1,0,-1.0,-1.0,3,5,7,15,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1208.0,121.0,121.0,12125.0,4.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1208.25,1.0,1.0,0.0,,,,,,,,,,,,,,,12.1,2.1333334,0.0,0.0,,,
080710_0937,19,11,1,33.00903,456.3541,0,1,5,-1,0,33.00903,-1,0,10.669677,-1,3,4,8,-1,3,-1.0,-1.0,7,7,4,18,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,311.0,31.0,31.0,3119.0,7.0,10.0,3.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,311.19,0.0,4.0,3.0,5.0,3.0,,,,,,,,,,,,,3.1,2.1666667,0.0,0.0,,,
090223_1333,13,18,1,37.100357,356.33932,0,1,9,1,0,37.100357,1,1,9.7594595,1,1,6,5,6,5,5.0,-11.7,5,4,6,15,5,-12,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,618.0,61.0,61.0,6113.0,7.0,7.0,5.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,,8.0,1.0,1.0,0.0,0.0,0.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,618.13,1.0,3.0,2.0,5.0,5.0,2.0,5.3333335,2.0,6.0,3.3333335,4.0,,,,,,,6.1,2.1,0.0,1.0,,,
090223_1333,7,20,2,27.090757,209.70618,0,1,10,-1,0,27.090757,-1,0,10.090757,-1,6,1,6,-1,1,-1.0,-1.0,5,6,6,17,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,620.0,62.0,61.0,6207.0,,8.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.07,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,6.1,2.1,0.0,1.0,,,
140526_1251,3,8,1,21.0,94.17157,0,1,6,-1,0,21.0,1,0,10.669677,-1,7,0,-1,0,0,-1.0,-1.0,3,5,7,-1,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1208.0,121.0,121.0,12103.0,,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1208.03,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,12.1,2.1333334,0.0,0.0,,,
080710_0937,9,4,4,6.803848,210.80385,0,2,3,-1,0,6.803848,-1,0,10.090757,-1,4,3,5,-1,0,-1.0,-1.0,3,7,7,17,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,304.0,34.0,32.0,3409.0,,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.2,1.3,0.0,0.0,,,
080710_0937,20,12,4,24.135242,473.48007,0,2,7,0,0,24.135242,-1,0,7.1352425,-1,6,1,6,-1,1,-1.0,-1.0,4,7,7,18,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,312.0,34.0,32.0,3420.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,3.2,1.3,0.0,0.0,,,
090223_1333,11,5,2,22.26233,310.0692,0,1,1,1,0,22.26233,1,0,10.090757,0,5,2,8,2,1,1.0,22.26,3,7,7,17,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,605.0,62.0,61.0,6211.0,1.0,8.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.11,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,6.1,2.1,0.0,1.0,,,
080710_0937,9,13,1,31.42644,237.02441,0,1,6,-1,0,31.42644,-1,0,7.1352425,-1,0,7,1,-1,7,-1.0,-1.0,1,5,1,7,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,313.0,31.0,31.0,3109.0,,2.0,7.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,313.09,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,3.1,2.1666667,0.0,7.0,,,
140526_1251,4,5,4,16.894604,121.735855,0,2,1,-1,0,16.894604,1,0,10.090757,-1,4,3,6,0,1,-1.0,-1.0,3,5,7,15,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1205.0,124.0,122.0,12404.0,,8.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.04,4.0,2.0,0.0,2.0,1.0,,,,,,,,,,,,,12.2,2.2333333,0.0,1.0,,,
090223_1333,7,11,3,28.209576,168.9452,0,2,6,-1,0,28.209576,1,0,7.1352425,-1,4,3,2,4,3,-1.0,-1.0,1,3,4,8,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,611.0,63.0,62.0,6307.0,,2.0,3.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,611.07,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,6.2,2.5,0.0,3.0,,,
090223_1333,6,7,2,27.090757,174.07613,0,1,3,-1,0,27.090757,-1,0,10.090757,-1,6,1,7,-1,1,-1.0,-1.0,3,7,7,17,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,607.0,62.0,61.0,6206.0,,8.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.06,0.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,6.1,2.1,0.0,1.0,,,
080710_0937,8,17,4,21.0,224.0,0,2,8,-1,0,21.0,-1,0,10.090757,-1,7,0,8,-1,0,-1.0,-1.0,7,6,7,20,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,317.0,34.0,32.0,3408.0,,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.2,1.3,0.0,0.0,,,
090223_1333,13,7,2,12.171573,343.26355,0,1,3,0,0,12.171573,-1,0,7.896444,-1,5,2,7,-1,0,-1.0,-1.0,3,7,7,17,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,607.0,62.0,61.0,6213.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.13,1.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,6.1,2.1,0.0,1.0,,,
140526_1251,7,19,6,17.0,88.0781,0,3,5,-1,0,17.0,1,0,10.090757,-1,6,1,4,1,0,-1.0,-1.0,0,4,5,9,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1219.0,126.0,123.0,12607.0,,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.07,7.0,4.0,3.0,1.0,0.0,,,,,,,,,,,,,12.3,3.6333334,0.0,0.0,,,
080710_0937,25,17,3,21.0,822.0477,0,2,8,-1,0,21.0,-1,0,10.392304,-1,7,0,8,-1,0,-1.0,-1.0,7,6,7,20,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,317.0,33.0,32.0,3325.0,7.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,-4.0,0.0,,9.0,1.0,1.0,0.0,0.0,0.0,9.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,317.25,4.0,4.0,4.0,,,,,,,,,,,,,,,3.2,1.3,0.0,0.0,,,
140526_1251,25,14,5,56.167477,1025.898,1,3,3,-1,0,56.167477,-1,0,10.669677,-1,0,7,7,-1,7,-1.0,-1.0,3,4,5,12,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1214.0,125.0,123.0,12525.0,7.0,10.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1214.25,7.0,7.0,7.0,,,,,,,,,,,,,,,12.3,3.6333334,0.0,0.0,,,
090223_1333,12,20,2,21.56208,307.2548,0,1,10,1,0,21.56208,1,0,9.390508,0,5,2,6,2,1,1.0,25.49,5,6,6,17,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,620.0,62.0,61.0,6212.0,1.0,6.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.12,1.0,5.0,3.0,6.0,5.0,,,,,,,,,,,,,6.1,2.1,0.0,1.0,,,
140526_1251,23,28,3,27.669676,541.9107,0,2,9,-1,0,27.669676,-1,0,10.669677,-1,6,1,3,-1,1,-1.0,-1.0,1,4,7,12,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1228.0,123.0,122.0,12323.0,7.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1228.23,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,12.2,2.2333333,0.0,1.0,,,
140526_1251,19,29,3,27.669676,510.55627,0,2,10,-1,0,27.669676,-1,0,10.669677,-1,6,1,2,-1,1,-1.0,-1.0,0,4,6,10,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1229.0,123.0,122.0,12319.0,7.0,10.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1229.19,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,12.2,2.2333333,0.0,7.0,,,
140526_1251,8,16,1,29.54097,226.34888,0,1,9,-1,0,29.54097,-1,0,7.1352425,-1,3,4,2,-1,4,-1.0,-1.0,4,3,5,12,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1216.0,121.0,121.0,12108.0,,2.0,4.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1216.08,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,12.1,2.1333334,0.0,4.0,,,
080710_0937,4,3,3,21.0,108.991234,0,2,2,-1,0,21.0,-1,0,7.1352425,-1,7,0,2,-1,0,-1.0,-1.0,2,5,7,14,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,303.0,33.0,32.0,3304.0,,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,303.04,5.0,2.0,0.0,6.0,7.0,,,,,,,,,,,,,3.2,1.3,0.0,7.0,,,
140526_1251,24,24,5,56.167477,965.26733,0,3,7,-1,0,56.167477,-1,0,10.669677,-1,0,7,5,-1,7,-1.0,-1.0,0,4,6,10,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1224.0,125.0,123.0,12524.0,7.0,10.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1224.24,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,12.3,3.6333334,0.0,0.0,,,
090223_1333,7,2,4,27.090757,201.16687,0,2,2,-1,0,27.090757,-1,0,10.090757,-1,6,1,9,-1,1,-1.0,-1.0,3,7,7,17,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,602.0,64.0,62.0,6407.0,,8.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.07,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,6.2,2.5,0.0,1.0,,,
090223_1333,3,13,1,17.0,66.30306,0,1,6,-1,0,17.0,1,0,10.669677,-1,6,1,-1,7,0,-1.0,-1.0,3,1,6,-1,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,613.0,61.0,61.0,6103.0,,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,613.03,,4.0,6.0,2.0,3.0,,,,,,,,,,,,,6.1,2.1,0.0,7.0,,,
140526_1251,14,30,5,54.225876,436.93533,0,3,10,-1,0,54.225876,-1,0,10.392304,-1,0,7,8,-1,7,-1.0,-1.0,4,4,6,14,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1230.0,125.0,123.0,12514.0,7.0,9.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1230.14,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,12.3,3.6333334,0.0,0.0,,,
140526_1251,15,28,3,22.84125,335.03854,0,2,9,-1,0,22.84125,-1,0,10.669677,-1,5,2,3,-1,1,-1.0,-1.0,1,4,7,12,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1228.0,123.0,122.0,12315.0,7.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1228.15,6.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,12.2,2.2333333,0.0,1.0,,,
140526_1251,25,17,3,27.669676,570.17236,1,2,4,-1,0,27.669676,-1,0,10.669677,-1,6,1,5,-1,1,-1.0,-1.0,4,4,7,15,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1217.0,123.0,122.0,12325.0,7.0,10.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1217.25,1.0,1.0,1.0,,,,,,,,,,,,,,,12.2,2.2333333,0.0,1.0,,,
140526_1251,1,16,1,6.803848,66.80385,0,1,9,-1,0,6.803848,1,0,10.669677,-1,4,3,-1,2,0,-1.0,-1.0,4,-1,-1,-1,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1216.0,121.0,121.0,12101.0,,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1216.01,,,,4.0,2.0,,,,,,,,,,,,,12.1,2.1333334,0.0,4.0,,,
080710_0937,6,19,3,29.54097,102.71003,0,2,10,-1,0,29.54097,-1,0,7.1352425,-1,3,4,1,-1,4,-1.0,-1.0,0,3,7,10,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,319.0,33.0,32.0,3306.0,,2.0,4.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,319.06,0.0,7.0,3.0,7.0,7.0,,,,,,,,,,,,,3.2,1.3,0.0,7.0,,,
080710_0937,1,8,3,12.171573,72.17157,0,2,5,-1,0,12.171573,-1,0,10.669677,-1,5,2,-1,-1,0,-1.0,-1.0,5,-1,-1,-1,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.0,33.0,32.0,3301.0,,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,308.01,,,,0.0,1.0,,,,,,,,,,,,,3.2,1.3,0.0,0.0,,,
140526_1251,7,1,2,21.0,170.17157,0,1,1,-1,0,21.0,-1,0,10.090757,-1,7,0,7,-1,0,-1.0,-1.0,3,5,7,15,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1201.0,122.0,121.0,12207.0,,8.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.07,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,12.1,2.1333334,0.0,0.0,,,
080710_0937,2,13,1,12.171573,60.474636,0,1,6,-1,0,12.171573,-1,0,10.669677,-1,5,2,-1,-1,0,-1.0,-1.0,1,5,-1,-1,-1,-1,,,,,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,313.0,31.0,31.0,3102.0,,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,313.02,,,6.0,6.0,6.0,,,,,,,,,,,,,3.1,2.1666667,0.0,7.0,,,
140526_1251,13,7,3,22.84125,229.19954,0,2,2,-1,0,22.84125,-1,0,10.669677,-1,5,2,4,-1,1,-1.0,-1.0,3,4,6,13,-1,-1,,,,,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1207.0,123.0,122.0,12313.0,7.0,10.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,10.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1207.13,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,12.2,2.2333333,0.0,1.0,,,
090223_1333,24,10,4,23.47974,475.07687,0,2,5,0,0,23.47974,-1,0,6.0,-1,0,7,3,-1,7,-1.0,-1.0,1,4,5,10,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,610.0,64.0,62.0,6424.0,1.0,1.0,7.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.24,6.0,6.0,7.0,6.0,,,,,,,,,,,,,,6.2,2.5,0.0,1.0,,,
090223_1333,23,4,3,37.07612,611.247,0,2,4,-1,0,37.07612,-1,0,10.090757,-1,4,3,1,-1,3,-1.0,-1.0,1,2,2,5,-1,-1,,,,,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,604.0,63.0,62.0,6323.0,3.0,8.0,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,9.0,1.0,1.0,0.0,0.0,0.0,8.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,604.23,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,6.2,2.5,0.0,3.0,,,
