,Subject,trust_group,RR,Investment
1566,RAS_003,amb,0.5,2
1567,RAS_003,amb,0.25,10
1568,RAS_003,amb,0.5,2
1569,RAS_003,amb,0.166666666666667,9
1570,RAS_003,amb,0.5,2
1571,RAS_003,amb,0.25,10
1572,RAS_003,amb,0.107142857142857,7
1573,RAS_003,amb,0.5,2
1574,RAS_003,amb,0.21875,8
1575,RAS_003,amb,0.166666666666667,9
1576,RAS_003,amb,0.5,2
1577,RAS_003,amb,0.5,2
1578,RAS_003,amb,0.107142857142857,7
1579,RAS_003,amb,0.25,10
1580,RAS_003,amb,0.0625,8
1581,RAS_003,amb,0.0625,8
1582,RAS_003,amb,0.166666666666667,9
1583,RAS_003,amb,0.166666666666667,9
1584,RAS_003,amb,0.375,4
1585,RAS_003,amb,0.2,5
1586,RAS_003,amb,0.5,2
1587,RAS_003,amb,0.166666666666667,9
1588,RAS_003,amb,0.375,4
1589,RAS_003,amb,0.0625,8
1590,RAS_003,amb,0.5,2
1591,RAS_003,amb,0.21875,8
1592,RAS_003,amb,0.125,10
1593,RAS_003,amb,0.107142857142857,7
1594,RAS_003,amb,0.21875,8
1595,RAS_003,amb,0.0277777777777778,9
1596,RAS_003,amb,0.5,2
1597,RAS_003,amb,0.125,10
1598,RAS_003,amb,0.166666666666667,9
1599,RAS_003,amb,0.375,4
1600,RAS_003,amb,0.214285714285714,7
1601,RAS_003,amb,0.285714285714286,7
1602,RAS_003,amb,0.25,2
1603,RAS_003,amb,0.25,5
1604,RAS_003,amb,0.25,4
1605,RAS_003,amb,0.25,2
1606,RAS_003,amb,0.25,5
1607,RAS_003,amb,0.0555555555555556,9
1608,RAS_003,amb,0.0277777777777778,9
1609,RAS_003,amb,0.5,2
1610,RAS_003,amb,0.21875,8
1611,RAS_003,amb,0.125,10
1612,RAS_003,amb,0.25,5
1613,RAS_003,amb,0.125,10
1614,RAS_003,amb,0.25,7
1615,RAS_003,amb,0.5,5
1616,RAS_003,amb,0.125,4
1617,RAS_003,amb,0.25,2
1618,RAS_003,amb,0.0277777777777778,9
1619,RAS_003,amb,0.375,4
1620,RAS_003,amb,0.2,5
1621,RAS_003,amb,0.25,2
1622,RAS_003,amb,0.107142857142857,7
1623,RAS_003,amb,0.25,5
1624,RAS_003,amb,0.107142857142857,7
1625,RAS_003,amb,0.375,4
1626,RAS_003,amb,0.375,4
1627,RAS_003,amb,0.375,4
1628,RAS_003,amb,0.25,10
1629,RAS_003,amb,0.25,2
1630,RAS_003,amb,0.25,4
1631,RAS_003,amb,0.5,2
1632,RAS_003,amb,0.25,2
1633,RAS_003,amb,0.2,5
1634,RAS_003,amb,0.2,5
1635,RAS_003,amb,0.2,5
1636,RAS_003,amb,0.25,2
1637,RAS_003,amb,0.0625,8
1638,RAS_003,amb,0.125,10
1639,RAS_003,amb,0.0625,8
1640,RAS_003,amb,0.125,10
1641,RAS_004,amb,0.416666666666667,9
1642,RAS_004,amb,0.5,2
1643,RAS_004,amb,0.35,5
1644,RAS_004,amb,0.535714285714286,7
1645,RAS_004,amb,0.4375,8
1646,RAS_004,amb,0.464285714285714,7
1647,RAS_004,amb,0.428571428571429,7
1648,RAS_004,amb,0.375,4
1649,RAS_004,amb,0.375,4
1650,RAS_004,amb,0.392857142857143,7
1651,RAS_004,amb,0.5,4
1652,RAS_004,amb,0.527777777777778,9
1653,RAS_004,amb,0.375,2
1654,RAS_004,amb,0.416666666666667,9
1655,RAS_004,amb,0.375,2
1656,RAS_004,amb,0.5,2
1657,RAS_004,amb,0.5625,8
1658,RAS_004,amb,0.375,10
1659,RAS_004,amb,0.472222222222222,9
1660,RAS_004,amb,0.416666666666667,9
1661,RAS_004,amb,0.4,5
1662,RAS_004,amb,0.444444444444444,9
1663,RAS_004,amb,0.25,2
1664,RAS_004,amb,0.375,10
1665,RAS_004,amb,0.4375,8
1666,RAS_004,amb,0.4,5
1667,RAS_004,amb,0.125,2
1668,RAS_004,amb,0.35,5
1669,RAS_004,amb,0.5,4
1670,RAS_004,amb,0.25,2
1671,RAS_004,amb,0.3,5
1672,RAS_004,amb,0.357142857142857,7
1673,RAS_004,amb,0.25,2
1674,RAS_004,amb,0.3,5
1675,RAS_004,amb,0.305555555555556,9
1676,RAS_004,amb,0.285714285714286,7
1677,RAS_004,amb,0.3,10
1678,RAS_004,amb,0.357142857142857,7
1679,RAS_004,amb,0.375,2
1680,RAS_004,amb,0.357142857142857,7
1681,RAS_004,amb,0.325,10
1682,RAS_004,amb,0.3,5
1683,RAS_004,amb,0.375,2
1684,RAS_004,amb,0.392857142857143,7
1685,RAS_004,amb,0.125,2
1686,RAS_004,amb,0.35,5
1687,RAS_004,amb,0.3,10
1688,RAS_004,amb,0.5625,8
1689,RAS_004,amb,0.2,10
1690,RAS_004,amb,0.416666666666667,9
1691,RAS_004,amb,0.275,10
1692,RAS_004,amb,0.3,5
1693,RAS_004,amb,0.34375,8
1694,RAS_004,amb,0.375,4
1695,RAS_004,amb,0.475,10
1696,RAS_004,amb,0.125,2
1697,RAS_004,amb,0.25,2
1698,RAS_004,amb,0.3125,8
1699,RAS_004,amb,0.375,2
1700,RAS_004,amb,0.3125,4
1701,RAS_004,amb,0.25,2
1702,RAS_004,amb,0.25,2
1703,RAS_004,amb,0.25,8
1704,RAS_004,amb,0.34375,8
1705,RAS_004,amb,0.25,9
1706,RAS_004,amb,0.3125,4
1707,RAS_004,amb,0.25,10
1708,RAS_004,amb,0.28125,8
1709,RAS_004,amb,0.3125,4
1710,RAS_004,amb,0.375,2
1711,RAS_004,amb,0.3,5
1712,RAS_004,amb,0.25,4
1713,RAS_004,amb,0.25,2
1714,RAS_004,amb,0.25,2
1715,RAS_004,amb,0.25,2
1716,RAS_004,amb,0.277777777777778,9
1717,RAS_004,amb,0.3125,4
1718,RAS_004,amb,0.34375,8
1719,RAS_004,amb,0.321428571428571,7
1720,RAS_004,amb,0.425,10
1721,RAS_005,amb,0.475,10
1722,RAS_005,amb,0.5,8
1723,RAS_005,amb,0.305555555555556,9
1724,RAS_005,amb,0.5,7
1725,RAS_005,amb,0.5,5
1726,RAS_005,amb,0.5,9
1727,RAS_005,amb,0.5,5
1728,RAS_005,amb,0.5,2
1729,RAS_005,amb,0.5,2
1730,RAS_005,amb,0.5,2
1731,RAS_005,amb,0,4
1732,RAS_005,amb,0.5,2
1733,RAS_005,amb,0.5,2
1734,RAS_005,amb,0.5,8
1735,RAS_005,amb,0.625,2
1736,RAS_005,amb,0.583333333333333,9
1737,RAS_005,amb,0.5,7
1738,RAS_005,amb,0.5,10
1739,RAS_005,amb,0.5,7
1740,RAS_005,amb,0.5,2
1741,RAS_005,amb,0.555555555555556,9
1742,RAS_005,amb,0.5,2
1743,RAS_005,amb,0.555555555555556,9
1744,RAS_005,amb,0.5,10
1745,RAS_005,amb,0.5,4
1746,RAS_005,amb,0.5,4
1747,RAS_005,amb,0.5,5
1748,RAS_005,amb,0.5,4
1749,RAS_005,amb,0.555555555555556,9
1750,RAS_005,amb,0.5,4
1751,RAS_005,amb,0.5,10
1752,RAS_005,amb,0.5,7
1753,RAS_005,amb,0.5,5
1754,RAS_005,amb,0.5,2
1755,RAS_005,amb,0.5,7
1756,RAS_005,amb,0.5,2
1757,RAS_005,amb,0.475,10
1758,RAS_005,amb,0.34375,8
1759,RAS_005,amb,0.5,4
1760,RAS_005,amb,0.5,5
1761,RAS_005,amb,0.5,5
1762,RAS_005,amb,0.5,8
1763,RAS_005,amb,0.5,5
1764,RAS_005,amb,0.5,2
1765,RAS_005,amb,0.5,2
1766,RAS_005,amb,0.5,4
1767,RAS_005,amb,0.5,8
1768,RAS_005,amb,0.555555555555556,9
1769,RAS_005,amb,0.5,10
1770,RAS_005,amb,0.555555555555556,9
1771,RAS_005,amb,0.5,8
1772,RAS_005,amb,0.5,2
1773,RAS_005,amb,0.5,2
1774,RAS_005,amb,0.5,5
1775,RAS_005,amb,0.5,4
1776,RAS_005,amb,0.5,10
1777,RAS_005,amb,0.5,2
1778,RAS_005,amb,0.5,8
1779,RAS_005,amb,0.5,10
1780,RAS_005,amb,0.5,10
1781,RAS_005,amb,0,7
1782,RAS_005,amb,0.5,2
1783,RAS_005,amb,0.5,4
1784,RAS_005,amb,0.45,10
1785,RAS_005,amb,0.5,2
1786,RAS_005,amb,0.5,7
1787,RAS_005,amb,0.444444444444444,9
1788,RAS_005,amb,0.5,8
1789,RAS_005,amb,0.5,5
1790,RAS_005,amb,0.5,5
1791,RAS_005,amb,0.5,8
1792,RAS_005,amb,0.5625,4
1793,RAS_005,amb,0.416666666666667,9
1794,RAS_005,amb,0.5,2
1795,RAS_005,amb,0.5,2
1796,RAS_005,amb,0.5,7
1797,RAS_005,amb,0.5,7
1798,RAS_005,amb,0.5,8
1799,RAS_005,amb,0,7
1800,RAS_005,amb,0.5,2
1801,RAS_006,amb,0.428571428571429,7
1802,RAS_006,amb,0.5,9
1803,RAS_006,amb,0.5,10
1804,RAS_006,amb,0.25,2
1805,RAS_006,amb,0.5,2
1806,RAS_006,amb,0.46875,8
1807,RAS_006,amb,0.5,7
1808,RAS_006,amb,0.5,2
1809,RAS_006,amb,0.5625,8
1810,RAS_006,amb,0.5,7
1811,RAS_006,amb,0.535714285714286,7
1812,RAS_006,amb,0.444444444444444,9
1813,RAS_006,amb,0.5,2
1814,RAS_006,amb,0.3125,8
1815,RAS_006,amb,0.5,4
1816,RAS_006,amb,0.28125,8
1817,RAS_006,amb,0.3125,4
1818,RAS_006,amb,0.5,8
1819,RAS_006,amb,0.25,2
1820,RAS_006,amb,0.5,4
1821,RAS_006,amb,0.375,10
1822,RAS_006,amb,0.5,4
1823,RAS_006,amb,0.5,10
1824,RAS_006,amb,0.35,10
1825,RAS_006,amb,0.5,2
1826,RAS_006,amb,0.5,5
1827,RAS_006,amb,0.305555555555556,9
1828,RAS_006,amb,0.5,2
1829,RAS_006,amb,0.5,5
1830,RAS_006,amb,0.5,5
1831,RAS_006,amb,0.5,4
1832,RAS_006,amb,0.5,8
1833,RAS_006,amb,0.475,10
1834,RAS_006,amb,0.375,2
1835,RAS_006,amb,0.305555555555556,9
1836,RAS_006,amb,0.5,2
1837,RAS_006,amb,0.357142857142857,7
1838,RAS_006,amb,0.5,5
1839,RAS_006,amb,0.4375,4
1840,RAS_006,amb,0.25,10
1841,RAS_006,amb,0.5,5
1842,RAS_006,amb,0.5,2
1843,RAS_006,amb,0.35,10
1844,RAS_006,amb,0.5,2
1845,RAS_006,amb,0.5,2
1846,RAS_006,amb,0.375,2
1847,RAS_006,amb,0.375,10
1848,RAS_006,amb,0.5,5
1849,RAS_006,amb,0.5,9
1850,RAS_006,amb,0.5,7
1851,RAS_006,amb,0.5,5
1852,RAS_006,amb,0.5,9
1853,RAS_006,amb,0.5,4
1854,RAS_006,amb,0.35,10
1855,RAS_006,amb,0.5,2
1856,RAS_006,amb,0.5,2
1857,RAS_006,amb,0.5,4
1858,RAS_006,amb,0.5,5
1859,RAS_006,amb,0.5,2
1860,RAS_006,amb,0.45,10
1861,RAS_006,amb,0.464285714285714,7
1862,RAS_006,amb,0.5,7
1863,RAS_006,amb,0.375,2
1864,RAS_006,amb,0.5,2
1865,RAS_006,amb,0.3125,8
1866,RAS_006,amb,0.0357142857142857,7
1867,RAS_006,amb,0.5,9
1868,RAS_006,amb,0.5,5
1869,RAS_006,amb,0.375,2
1870,RAS_006,amb,0.5,9
1871,RAS_006,amb,0.5,4
1872,RAS_006,amb,0.4375,4
1873,RAS_006,amb,0.34375,8
1874,RAS_006,amb,0.388888888888889,9
1875,RAS_006,amb,0.40625,8
1876,RAS_006,amb,0.392857142857143,7
1877,RAS_006,amb,0.5,5
1878,RAS_006,amb,0.5,2
1879,RAS_006,amb,0.375,8
1880,RAS_006,amb,0.444444444444444,9
1881,RAS_008,amb,0.375,2
1882,RAS_008,amb,0.25,9
1883,RAS_008,amb,0.166666666666667,9
1884,RAS_008,amb,0.142857142857143,7
1885,RAS_008,amb,0.25,4
1886,RAS_008,amb,0.107142857142857,7
1887,RAS_008,amb,0.107142857142857,7
1888,RAS_008,amb,0.222222222222222,9
1889,RAS_008,amb,0.107142857142857,7
1890,RAS_008,amb,0.125,2
1891,RAS_008,amb,0.0277777777777778,9
1892,RAS_008,amb,0.25,5
1893,RAS_008,amb,0.285714285714286,7
1894,RAS_008,amb,0.375,2
1895,RAS_008,amb,0.25,10
1896,RAS_008,amb,0.025,10
1897,RAS_008,amb,0.375,4
1898,RAS_008,amb,0.0555555555555556,9
1899,RAS_008,amb,0.28125,8
1900,RAS_008,amb,0.375,2
1901,RAS_008,amb,0.125,4
1902,RAS_008,amb,0.25,5
1903,RAS_008,amb,0.25,4
1904,RAS_008,amb,0.25,7
1905,RAS_008,amb,0.35,10
1906,RAS_008,amb,0.325,10
1907,RAS_008,amb,0.3125,4
1908,RAS_008,amb,0.285714285714286,7
1909,RAS_008,amb,0.25,4
1910,RAS_008,amb,0.25,7
1911,RAS_008,amb,0.25,8
1912,RAS_008,amb,0.375,2
1913,RAS_008,amb,0.05,5
1914,RAS_008,amb,0.305555555555556,9
1915,RAS_008,amb,0.375,2
1916,RAS_008,amb,0.225,10
1917,RAS_008,amb,0.075,10
1918,RAS_008,amb,0.125,10
1919,RAS_008,amb,0.1875,4
1920,RAS_008,amb,0.285714285714286,7
1921,RAS_008,amb,0.25,2
1922,RAS_008,amb,0.222222222222222,9
1923,RAS_008,amb,0.125,10
1924,RAS_008,amb,0.25,4
1925,RAS_008,amb,0.175,10
1926,RAS_008,amb,0.25,5
1927,RAS_008,amb,0.25,5
1928,RAS_008,amb,0.25,7
1929,RAS_008,amb,0.25,2
1930,RAS_008,amb,0.125,8
1931,RAS_008,amb,0.2,5
1932,RAS_008,amb,0.25,2
1933,RAS_008,amb,0.25,2
1934,RAS_008,amb,0.25,2
1935,RAS_008,amb,0.25,2
1936,RAS_008,amb,0.2,5
1937,RAS_008,amb,0.25,8
1938,RAS_008,amb,0.25,2
1939,RAS_008,amb,0.25,2
1940,RAS_008,amb,0.0625,8
1941,RAS_008,amb,0.1875,8
1942,RAS_008,amb,0.25,2
1943,RAS_008,amb,0.25,2
1944,RAS_008,amb,0,10
1945,RAS_008,amb,0.125,8
1946,RAS_008,amb,0.3,5
1947,RAS_008,amb,0.15625,8
1948,RAS_008,amb,0.25,2
1949,RAS_008,amb,0.25,2
1950,RAS_008,amb,0.1,5
1951,RAS_008,amb,0.25,2
1952,RAS_008,amb,0.0625,8
1953,RAS_008,amb,0.25,8
1954,RAS_008,amb,0.111111111111111,9
1955,RAS_008,amb,0.125,2
1956,RAS_008,amb,0.0833333333333333,9
1957,RAS_008,amb,0.3125,4
1958,RAS_008,amb,0.166666666666667,9
1959,RAS_008,amb,0.15,5
1960,RAS_008,amb,0.0625,4
1961,RAS_009,amb,0.35,5
1962,RAS_009,amb,0.375,2
1963,RAS_009,amb,0.25,5
1964,RAS_009,amb,0.375,2
1965,RAS_009,amb,0.0277777777777778,9
1966,RAS_009,amb,0.125,8
1967,RAS_009,amb,0.5,2
1968,RAS_009,amb,0.166666666666667,9
1969,RAS_009,amb,0.1875,8
1970,RAS_009,amb,0.277777777777778,9
1971,RAS_009,amb,0.25,10
1972,RAS_009,amb,0.25,10
1973,RAS_009,amb,0.1875,4
1974,RAS_009,amb,0.15625,8
1975,RAS_009,amb,0.125,10
1976,RAS_009,amb,0.125,2
1977,RAS_009,amb,0.25,2
1978,RAS_009,amb,0.25,5
1979,RAS_009,amb,0.15625,8
1980,RAS_009,amb,0.178571428571429,7
1981,RAS_009,amb,0.107142857142857,7
1982,RAS_009,amb,0.125,2
1983,RAS_009,amb,0.125,2
1984,RAS_009,amb,0.1875,4
1985,RAS_009,amb,0.25,5
1986,RAS_009,amb,0.25,10
1987,RAS_009,amb,0.277777777777778,9
1988,RAS_009,amb,0.178571428571429,7
1989,RAS_009,amb,0.125,2
1990,RAS_009,amb,0.214285714285714,7
1991,RAS_009,amb,0.125,2
1992,RAS_009,amb,0.1875,4
1993,RAS_009,amb,0.125,8
1994,RAS_009,amb,0.1875,8
1995,RAS_009,amb,0.214285714285714,7
1996,RAS_009,amb,0.0833333333333333,9
1997,RAS_009,amb,0.125,2
1998,RAS_009,amb,0.25,4
1999,RAS_009,amb,0.15625,8
2000,RAS_009,amb,0.125,2
2001,RAS_009,amb,0.125,10
2002,RAS_009,amb,0.107142857142857,7
2003,RAS_009,amb,0.142857142857143,7
2004,RAS_009,amb,0.142857142857143,7
2005,RAS_009,amb,0.125,2
2006,RAS_009,amb,0.15,10
2007,RAS_009,amb,0.125,2
2008,RAS_009,amb,0.25,5
2009,RAS_009,amb,0.138888888888889,9
2010,RAS_009,amb,0.1,5
2011,RAS_009,amb,0.125,4
2012,RAS_009,amb,0.1,5
2013,RAS_009,amb,0.25,4
2014,RAS_009,amb,0.125,4
2015,RAS_009,amb,0.25,2
2016,RAS_009,amb,0.2,5
2017,RAS_009,amb,0.1,5
2018,RAS_009,amb,0.111111111111111,9
2019,RAS_009,amb,0.1,10
2020,RAS_009,amb,0.125,2
2021,RAS_009,amb,0.125,2
2022,RAS_009,amb,0.0625,4
2023,RAS_009,amb,0.125,4
2024,RAS_009,amb,0.2,5
2025,RAS_009,amb,0.125,2
2026,RAS_009,amb,0.142857142857143,7
2027,RAS_009,amb,0.125,2
2028,RAS_009,amb,0.125,8
2029,RAS_009,amb,0,9
2030,RAS_009,amb,0.125,2
2031,RAS_009,amb,0.107142857142857,7
2032,RAS_009,amb,0.3125,4
2033,RAS_009,amb,0,9
2034,RAS_009,amb,0.125,10
2035,RAS_009,amb,0.111111111111111,9
2036,RAS_009,amb,0.15625,8
2037,RAS_009,amb,0.09375,8
2038,RAS_009,amb,0.2,10
2039,RAS_009,amb,0.125,2
2040,RAS_009,amb,0.15,10
2041,RAS_010,amb,0.357142857142857,7
2042,RAS_010,amb,0.375,8
2043,RAS_010,amb,0.375,2
2044,RAS_010,amb,0.388888888888889,9
2045,RAS_010,amb,0.35,5
2046,RAS_010,amb,0.375,2
2047,RAS_010,amb,0.375,10
2048,RAS_010,amb,0.375,10
2049,RAS_010,amb,0.4,5
2050,RAS_010,amb,0.388888888888889,9
2051,RAS_010,amb,0.375,10
2052,RAS_010,amb,0.375,2
2053,RAS_010,amb,0.388888888888889,9
2054,RAS_010,amb,0.375,4
2055,RAS_010,amb,0.35,5
2056,RAS_010,amb,0.375,2
2057,RAS_010,amb,0.35,5
2058,RAS_010,amb,0.375,2
2059,RAS_010,amb,0.361111111111111,9
2060,RAS_010,amb,0.357142857142857,7
2061,RAS_010,amb,0.35,5
2062,RAS_010,amb,0.35,5
2063,RAS_010,amb,0.357142857142857,7
2064,RAS_010,amb,0.35,10
2065,RAS_010,amb,0.4,5
2066,RAS_010,amb,0.375,10
2067,RAS_010,amb,0.375,2
2068,RAS_010,amb,0.34375,8
2069,RAS_010,amb,0.34375,8
2070,RAS_010,amb,0.375,10
2071,RAS_010,amb,0.357142857142857,7
2072,RAS_010,amb,0.375,2
2073,RAS_010,amb,0.375,4
2074,RAS_010,amb,0.4375,4
2075,RAS_010,amb,0.375,2
2076,RAS_010,amb,0.4375,4
2077,RAS_010,amb,0.375,10
2078,RAS_010,amb,0.34375,8
2079,RAS_010,amb,0.375,4
2080,RAS_010,amb,0.375,4
2081,RAS_010,amb,0.375,2
2082,RAS_010,amb,0.375,2
2083,RAS_010,amb,0.361111111111111,9
2084,RAS_010,amb,0.361111111111111,9
2085,RAS_010,amb,0.375,2
2086,RAS_010,amb,0.375,2
2087,RAS_010,amb,0.375,10
2088,RAS_010,amb,0.375,4
2089,RAS_010,amb,0.34375,8
2090,RAS_010,amb,0.357142857142857,7
2091,RAS_010,amb,0.357142857142857,7
2092,RAS_010,amb,0.375,8
2093,RAS_010,amb,0.375,2
2094,RAS_010,amb,0.357142857142857,7
2095,RAS_010,amb,0.375,2
2096,RAS_010,amb,0.388888888888889,9
2097,RAS_010,amb,0.388888888888889,9
2098,RAS_010,amb,0.388888888888889,9
2099,RAS_010,amb,0.375,10
2100,RAS_010,amb,0.375,4
2101,RAS_010,amb,0.375,4
2102,RAS_010,amb,0.375,2
2103,RAS_010,amb,0.375,2
2104,RAS_010,amb,0.375,2
2105,RAS_010,amb,0.35,10
2106,RAS_010,amb,0.35,5
2107,RAS_010,amb,0.361111111111111,9
2108,RAS_010,amb,0.34375,8
2109,RAS_010,amb,0.34375,8
2110,RAS_010,amb,0.34375,8
2111,RAS_010,amb,0.35,5
2112,RAS_010,amb,0.357142857142857,7
2113,RAS_010,amb,0.375,2
2114,RAS_010,amb,0.35,5
2115,RAS_010,amb,0.357142857142857,7
2116,RAS_010,amb,0.375,2
2117,RAS_010,amb,0.34375,8
2118,RAS_010,amb,0.375,2
2119,RAS_010,amb,0.357142857142857,7
2120,RAS_010,amb,0.375,4
2121,RAS_011,amb,0.4,5
2122,RAS_011,amb,0.464285714285714,7
2123,RAS_011,amb,0.625,2
2124,RAS_011,amb,0.375,2
2125,RAS_011,amb,0.5,8
2126,RAS_011,amb,0.4,5
2127,RAS_011,amb,0.425,10
2128,RAS_011,amb,0.4,5
2129,RAS_011,amb,0.375,2
2130,RAS_011,amb,0.375,2
2131,RAS_011,amb,0.444444444444444,9
2132,RAS_011,amb,0.4,5
2133,RAS_011,amb,0.75,9
2134,RAS_011,amb,0.222222222222222,9
2135,RAS_011,amb,0.25,2
2136,RAS_011,amb,0.375,2
2137,RAS_011,amb,0.375,4
2138,RAS_011,amb,0.35,10
2139,RAS_011,amb,0.375,2
2140,RAS_011,amb,0.3125,8
2141,RAS_011,amb,0.25,8
2142,RAS_011,amb,0.3125,4
2143,RAS_011,amb,0.3125,8
2144,RAS_011,amb,0.25,4
2145,RAS_011,amb,0.375,2
2146,RAS_011,amb,0.25,10
2147,RAS_011,amb,0.375,10
2148,RAS_011,amb,0.428571428571429,7
2149,RAS_011,amb,0.375,2
2150,RAS_011,amb,0.25,7
2151,RAS_011,amb,0.25,7
2152,RAS_011,amb,0.375,4
2153,RAS_011,amb,0.357142857142857,7
2154,RAS_011,amb,0.25,9
2155,RAS_011,amb,0.35,5
2156,RAS_011,amb,0.333333333333333,9
2157,RAS_011,amb,0.4,5
2158,RAS_011,amb,0.305555555555556,9
2159,RAS_011,amb,0.375,10
2160,RAS_011,amb,0.4,5
2161,RAS_011,amb,0.3125,8
2162,RAS_011,amb,0.305555555555556,9
2163,RAS_011,amb,0.375,2
2164,RAS_011,amb,0.35,5
2165,RAS_011,amb,0.375,8
2166,RAS_011,amb,0.428571428571429,7
2167,RAS_011,amb,0.375,8
2168,RAS_011,amb,0.305555555555556,9
2169,RAS_011,amb,0.375,8
2170,RAS_011,amb,0.464285714285714,7
2171,RAS_011,amb,0.375,10
2172,RAS_011,amb,0.4375,4
2173,RAS_011,amb,0.34375,8
2174,RAS_011,amb,0.375,2
2175,RAS_011,amb,0.375,4
2176,RAS_011,amb,0.375,2
2177,RAS_011,amb,0.375,4
2178,RAS_011,amb,0.285714285714286,7
2179,RAS_011,amb,0.375,2
2180,RAS_011,amb,0.375,2
2181,RAS_011,amb,0.428571428571429,7
2182,RAS_011,amb,0.375,10
2183,RAS_011,amb,0.35,5
2184,RAS_011,amb,0.375,2
2185,RAS_011,amb,0.357142857142857,7
2186,RAS_011,amb,0.4,10
2187,RAS_011,amb,0.40625,8
2188,RAS_011,amb,0.4375,4
2189,RAS_011,amb,0.375,10
2190,RAS_011,amb,0.416666666666667,9
2191,RAS_011,amb,0.375,2
2192,RAS_011,amb,0.375,2
2193,RAS_011,amb,0.4375,4
2194,RAS_011,amb,0.25,2
2195,RAS_011,amb,0.375,2
2196,RAS_011,amb,0.375,2
2197,RAS_011,amb,0.375,10
2198,RAS_011,amb,0.4,5
2199,RAS_011,amb,0.222222222222222,9
2200,RAS_011,amb,0.375,4
2201,RAS_014,amb,0.138888888888889,9
2202,RAS_014,amb,0.1,10
2203,RAS_014,amb,0.166666666666667,9
2204,RAS_014,amb,0.166666666666667,9
2205,RAS_014,amb,0.25,2
2206,RAS_014,amb,0.3,5
2207,RAS_014,amb,0.15625,8
2208,RAS_014,amb,0.25,7
2209,RAS_014,amb,0.277777777777778,9
2210,RAS_014,amb,0.4,5
2211,RAS_014,amb,0.125,2
2212,RAS_014,amb,0.25,2
2213,RAS_014,amb,0.125,8
2214,RAS_014,amb,0,8
2215,RAS_014,amb,0.3125,4
2216,RAS_014,amb,0.15,5
2217,RAS_014,amb,0.1875,4
2218,RAS_014,amb,0.125,2
2219,RAS_014,amb,0.25,2
2220,RAS_014,amb,0,4
2221,RAS_014,amb,0.15,5
2222,RAS_014,amb,0.125,4
2223,RAS_014,amb,0.0625,4
2224,RAS_014,amb,0.125,2
2225,RAS_014,amb,0.25,2
2226,RAS_014,amb,0.125,2
2227,RAS_014,amb,0.0833333333333333,9
2228,RAS_014,amb,0.0714285714285714,7
2229,RAS_014,amb,0.3125,8
2230,RAS_014,amb,0.166666666666667,9
2231,RAS_014,amb,0.2,10
2232,RAS_014,amb,0.375,2
2233,RAS_014,amb,0.142857142857143,7
2234,RAS_014,amb,0.375,2
2235,RAS_014,amb,0.25,2
2236,RAS_014,amb,0.1875,4
2237,RAS_014,amb,0.25,10
2238,RAS_014,amb,0.25,2
2239,RAS_014,amb,0.107142857142857,7
2240,RAS_014,amb,0.125,4
2241,RAS_014,amb,0.125,10
2242,RAS_014,amb,0.25,5
2243,RAS_014,amb,0,8
2244,RAS_014,amb,0.166666666666667,9
2245,RAS_014,amb,0.25,5
2246,RAS_014,amb,0.5,5
2247,RAS_014,amb,0.375,4
2248,RAS_014,amb,0.3,5
2249,RAS_014,amb,0.3125,8
2250,RAS_014,amb,0,7
2251,RAS_014,amb,0.125,10
2252,RAS_014,amb,0.25,2
2253,RAS_014,amb,0.0714285714285714,7
2254,RAS_014,amb,0.25,10
2255,RAS_014,amb,0.25,10
2256,RAS_014,amb,0.178571428571429,7
2257,RAS_014,amb,0,8
2258,RAS_014,amb,0.0625,8
2259,RAS_014,amb,0.275,10
2260,RAS_014,amb,0.166666666666667,9
2261,RAS_014,amb,0.25,2
2262,RAS_014,amb,0.25,2
2263,RAS_014,amb,0,2
2264,RAS_014,amb,0.375,4
2265,RAS_014,amb,0.125,10
2266,RAS_014,amb,0.125,2
2267,RAS_014,amb,0.3125,8
2268,RAS_014,amb,0.375,2
2269,RAS_014,amb,0.214285714285714,7
2270,RAS_014,amb,0.25,10
2271,RAS_014,amb,0.1875,4
2272,RAS_014,amb,0.107142857142857,7
2273,RAS_014,amb,0.2,5
2274,RAS_014,amb,0.125,2
2275,RAS_014,amb,0.15,5
2276,RAS_014,amb,0.138888888888889,9
2277,RAS_014,amb,0,9
2278,RAS_014,amb,0.15625,8
2279,RAS_014,amb,0,2
2280,RAS_014,amb,0.142857142857143,7
2281,RAS_016,amb,0.25,10
2282,RAS_016,amb,0.25,2
2283,RAS_016,amb,0.25,2
2284,RAS_016,amb,0.25,5
2285,RAS_016,amb,0.25,8
2286,RAS_016,amb,0.25,2
2287,RAS_016,amb,0.25,4
2288,RAS_016,amb,0.25,7
2289,RAS_016,amb,0.25,4
2290,RAS_016,amb,0.25,7
2291,RAS_016,amb,0.25,10
2292,RAS_016,amb,0.25,5
2293,RAS_016,amb,0.25,2
2294,RAS_016,amb,0.25,7
2295,RAS_016,amb,0.25,2
2296,RAS_016,amb,0.25,2
2297,RAS_016,amb,0.25,2
2298,RAS_016,amb,0.277777777777778,9
2299,RAS_016,amb,0.25,10
2300,RAS_016,amb,0.25,4
2301,RAS_016,amb,0.25,8
2302,RAS_016,amb,0.25,5
2303,RAS_016,amb,0.25,7
2304,RAS_016,amb,0.25,8
2305,RAS_016,amb,0.25,2
