ppnr,round,verdiensten,decision,price,mydrop,groupid,ingroupid,cv,signal,session,treatment,droporder,dropone,droptwo,dropthree,dropfour,dropfive,sigorder,sigone,sigtwo,sigthree,sigfour,sigfive,nashbidone,nashbidtwo,nashbidthree,nashbidfour,nashbidfive,bidsignalone,bidsignaltwo,bidsignalthree,bidsignalfour,bidsignalfive,bidsignal,sigavgone,sigavgtwo,sigavgthree,sigavgfour,sigavgfive,sigavg,brbidsignalone,brbidsignaltwo,brbidsignalthree,brbidsignalfour,brbidsignalfive,brbidsignal,sigavgonereal,sigavgtworeal,sigavgthreereal,sigavgfourreal,sigavgfivereal,nashbidreal,brsigavg,nashbid,brsigavgone,brsigavgtwo,brsigavgthree,brsigavgfour,brsigavgfive,profit,avgtotverd,totverdeuros,earnings,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,infosource,angledeg
281,27,20,0,88,52,2,3,78,30,28,0,1,52,81,85,88,88,1,30,77,89,95,117,38.701,69.95,77.789,81.684,95.808,30,77,89,95,117,30,30,77,89,95,117,30,76.351,92.23,96.284,98.311,105.74,76.351,30,73.5,83.667,100.25,110.25,38.701,76.351,38.701,76.351,92.23,96.284,98.311,105.74,-10,17.966667,27.5,100,,,,,,,,,,,0,33.23997
281,28,20,0,120,111,2,5,97,110,28,0,3,86,100,111,120,120,1,110,115,116,132,141,91.342,94.535,95.172,105.28,110.9,110,115,116,132,141,110,110,115,116,132,141,110,103.38,105.07,105.41,110.81,113.85,103.38,116,100.5,103.33,114,116.25,91.342,103.38,91.342,103.38,105.07,105.41,110.81,113.85,-23,17.966667,27.5,100,,,,,,,,,,,0,33.23997
281,29,20,0,100,100,1,3,96,98,28,0,4,9,63,88,100,101,4,76,85,93,98,122,69.293,75.183,80.387,83.625,98.981,76,85,93,98,122,98,76,85,93,98,122,98,91.892,94.932,97.635,99.324,107.43,99.324,85,42.5,73,105.5,111.5,83.625,99.324,83.625,91.892,94.932,97.635,99.324,107.43,-4,17.966667,27.5,100,,,,,,,,,,,0,33.23997
281,30,20,0,90,52,1,2,62,37,28,0,1,52,64,85,90,91,1,37,81,87,87,105,43.403,72.57,76.487,76.487,88.136,37,81,87,87,105,37,37,81,87,87,105,37,78.716,93.581,95.608,95.608,101.69,78.716,37,66.5,71.667,107.25,102.75,43.403,78.716,43.403,78.716,93.581,95.608,95.608,101.69,-28,17.966667,27.5,100,,,,,,,,,,,0,33.23997
282,1,20,0,116,25,2,5,81,42,28,0,1,25,61,98,116,116,1,42,48,76,110,128,46.752,50.76,69.293,91.342,102.77,42,48,76,110,128,42,42,48,76,110,128,42,80.405,82.432,91.892,103.38,109.46,80.405,42,36.5,66,108.5,113,46.752,80.405,46.752,80.405,82.432,91.892,103.38,109.46,-35,18.466667,27.8,100,,,,,,,,,,,0,0
282,2,-3,1,125,126,2,1,102,105,28,0,5,90,111,111,125,126,1,105,124,130,142,152,88.136,100.25,104.03,111.52,117.7,105,124,130,142,152,105,105,124,130,142,152,105,101.69,108.11,110.14,114.19,117.57,101.69,124,110,121.33,119,107.25,88.136,101.69,88.136,101.69,108.11,110.14,114.19,117.57,-23,18.466667,27.8,100,,,,,,,,,,,0,0
282,3,20,0,115,92,1,1,111,172,28,0,1,92,101,105,115,116,5,72,108,133,147,172,66.665,90.061,105.91,114.62,129.83,72,108,133,147,172,172,72,108,133,147,172,172,90.541,102.7,111.15,115.88,124.32,124.32,172,82,103.33,117.75,114.25,129.83,124.32,129.83,90.541,102.7,111.15,115.88,124.32,-4,18.466667,27.8,100,,,,,,,,,,,0,0
282,4,20,0,120,108,2,5,100,141,28,0,3,72,104,108,120,120,3,52,107,141,153,165,53.426,89.42,110.9,118.31,125.62,52,107,141,153,165,141,52,107,141,153,165,141,83.784,102.36,113.85,117.91,121.96,113.85,52,89.5,116.33,119.25,122.25,110.9,113.85,110.9,83.784,102.36,113.85,117.91,121.96,-20,18.466667,27.8,100,,,,,,,,,,,0,0
282,5,-3,1,115,115,1,1,92,95,28,0,5,34,40,71,115,115,5,26,48,53,88,95,36.007,50.76,54.091,77.138,81.684,26,48,53,88,95,95,26,48,53,88,95,95,75,82.432,84.122,95.946,98.311,98.311,26,43.5,42.667,103,104.75,81.684,98.311,81.684,75,82.432,84.122,95.946,98.311,-23,18.466667,27.8,100,,,,,,,,,,,0,0
282,6,20,0,112,4,2,3,91,147,28,0,1,4,65,70,112,113,5,58,89,93,109,147,57.413,77.789,80.387,90.702,114.62,58,89,93,109,147,147,58,89,93,109,147,147,85.811,96.284,97.635,103.04,115.88,115.88,147,31,74.333,103.25,108.25,114.62,115.88,114.62,85.811,96.284,97.635,103.04,115.88,-21,18.466667,27.8,100,,,,,,,,,,,0,0
282,7,20,0,85,2,2,1,73,84,28,0,1,2,23,50,85,85,3,27,73,84,116,127,36.681,67.322,74.53,95.172,102.14,27,73,84,116,127,84,27,73,84,116,127,84,75.338,90.878,94.595,105.41,109.12,94.595,84,14.5,39.667,110,112.75,74.53,94.595,74.53,75.338,90.878,94.595,105.41,109.12,-12,18.466667,27.8,100,,,,,,,,,,,0,0
282,8,20,0,100,97,2,2,104,169,28,0,3,73,80,97,100,101,5,106,112,135,142,169,88.778,92.621,107.16,111.52,128.03,106,112,135,142,169,169,106,112,135,142,169,169,102.03,104.05,111.82,114.19,123.31,123.31,142,104,109.67,109,107.5,128.03,123.31,128.03,102.03,104.05,111.82,114.19,123.31,4,18.466667,27.8,100,,,,,,,,,,,0,0
282,9,20,0,47,6,2,4,40,69,28,0,1,6,11,35,47,47,5,27,33,49,53,69,36.681,40.718,51.427,54.091,64.689,27,33,49,53,69,69,27,33,49,53,69,69,75.338,77.365,82.77,84.122,89.527,89.527,69,27.5,18.333,87.75,94.25,64.689,89.527,64.689,75.338,77.365,82.77,84.122,89.527,-7,18.466667,27.8,100,,,,,,,,,,,0,0
282,10,20,0,78,30,1,3,84,127,28,0,1,30,47,75,78,78,5,52,53,56,120,127,53.426,54.091,56.086,97.714,102.14,52,53,56,120,127,127,52,53,56,120,127,127,83.784,84.122,85.135,106.76,109.12,109.12,127,43,48.667,94.25,111,102.14,109.12,102.14,83.784,84.122,85.135,106.76,109.12,6,18.466667,27.8,100,,,,,,,,,,,0,0
282,11,20,0,126,126,2,3,94,191,28,0,4,72,76,90,126,127,5,77,82,91,134,191,69.95,73.224,79.089,106.54,141.08,77,82,91,134,191,191,77,82,91,134,191,191,92.23,93.919,96.959,111.49,130.74,130.74,77,81.5,78,128.75,114.5,141.08,130.74,141.08,92.23,93.919,96.959,111.49,130.74,-32,18.466667,27.8,100,,,,,,,,,,,0,0
282,12,20,0,120,1,2,1,122,149,28,0,1,1,80,111,120,121,4,107,115,118,149,193,89.42,94.535,96.444,115.85,142.25,107,115,118,149,193,149,107,115,118,149,193,149,102.36,105.07,106.08,116.55,131.42,116.55,149,54,91.667,110.5,129.25,115.85,116.55,115.85,102.36,105.07,106.08,116.55,131.42,2,18.466667,27.8,100,,,,,,,,,,,0,0
282,13,20,0,130,15,2,1,119,146,28,0,1,15,110,120,130,130,3,124,128,146,147,157,100.25,102.77,114,114.62,120.76,124,128,146,147,157,146,124,128,146,147,157,146,108.11,109.46,115.54,115.88,119.26,115.54,146,69.5,125.67,113,117.75,114,115.54,114,108.11,109.46,115.54,115.88,119.26,-11,18.466667,27.8,100,,,,,,,,,,,0,0
282,14,20,0,96,29,2,1,117,89,28,0,1,29,75,95,96,97,2,85,89,105,108,119,75.183,77.789,88.136,90.061,97.079,85,89,105,108,119,89,85,89,105,108,119,89,94.932,96.284,101.69,102.7,106.42,96.284,89,67,86,102.25,110.75,77.789,96.284,77.789,94.932,96.284,101.69,102.7,106.42,21,18.466667,27.8,100,,,,,,,,,,,0,0
282,15,20,0,112,101,1,3,69,145,28,0,3,0,90,101,112,112,5,23,50,97,119,145,33.984,52.094,82.978,97.079,113.38,23,50,97,119,145,145,23,50,97,119,145,145,73.986,83.108,98.986,106.42,115.2,115.2,23,25,108.33,105.25,110.75,113.38,115.2,113.38,73.986,83.108,98.986,106.42,115.2,-43,18.466667,27.8,100,,,,,,,,,,,0,0
282,16,20,0,102,6,2,5,123,81,28,0,1,6,82,91,102,102,1,81,89,102,113,119,72.57,77.789,86.205,93.26,97.079,81,89,102,113,119,81,81,89,102,113,119,81,93.581,96.284,100.68,104.39,106.42,93.581,81,62.5,84.333,106.5,109.25,72.57,93.581,72.57,93.581,96.284,100.68,104.39,106.42,21,18.466667,27.8,100,,,,,,,,,,,0,0
282,17,20,0,115,58,2,1,139,141,28,0,1,58,102,104,115,115,3,92,107,141,160,161,79.738,89.42,110.9,122.58,123.19,92,107,141,160,161,141,92,107,141,160,161,141,97.297,102.36,113.85,120.27,120.61,113.85,141,75,103.67,121,121.25,110.9,113.85,110.9,97.297,102.36,113.85,120.27,120.61,24,18.466667,27.8,100,,,,,,,,,,,0,0
282,18,20,0,103,20,2,5,83,56,28,0,2,2,20,101,103,103,2,38,56,80,123,132,44.073,56.086,71.915,99.614,105.28,38,56,80,123,132,56,38,56,80,123,132,56,79.054,85.135,93.243,107.77,110.81,85.135,38,29,54.333,101,114,56.086,85.135,56.086,79.054,85.135,93.243,107.77,110.81,-20,18.466667,27.8,100,,,,,,,,,,,0,0
282,19,20,0,93,4,2,4,114,80,28,0,1,4,60,83,93,93,2,76,80,83,100,167,69.293,71.915,73.877,84.916,126.82,76,80,83,100,167,80,76,80,83,100,167,80,91.892,93.243,94.257,100,122.64,93.243,80,43.5,95.667,100,106,71.915,93.243,71.915,91.892,93.243,94.257,100,122.64,21,18.466667,27.8,100,,,,,,,,,,,0,0
282,20,20,0,101,86,1,3,110,119,28,0,1,86,90,93,101,102,3,89,103,119,133,144,77.789,86.849,97.079,105.91,112.76,89,103,119,133,144,119,89,103,119,133,144,119,96.284,101.01,106.42,111.15,114.86,106.42,119,87.5,104.33,106.75,117,97.079,106.42,97.079,96.284,101.01,106.42,111.15,114.86,9,18.466667,27.8,100,,,,,,,,,,,0,0
282,21,20,0,104,57,2,2,105,139,28,0,1,57,85,86,104,105,5,65,89,101,128,139,62.048,77.789,85.561,102.77,109.66,65,89,101,128,139,139,65,89,101,128,139,139,88.176,96.284,100.34,109.46,113.18,113.18,139,73,78.333,106.25,113,109.66,113.18,109.66,88.176,96.284,100.34,109.46,113.18,1,18.466667,27.8,100,,,,,,,,,,,0,0
282,22,20,0,92,16,2,4,100,131,28,0,1,16,88,90,92,93,5,76,93,101,112,131,69.293,80.387,85.561,92.621,104.66,76,93,101,112,131,131,76,93,101,112,131,131,91.892,97.635,100.34,104.05,110.47,110.47,131,54.5,84,106.25,109,104.66,110.47,104.66,91.892,97.635,100.34,104.05,110.47,8,18.466667,27.8,100,,,,,,,,,,,0,0
282,23,20,0,100,24,2,1,134,129,28,0,2,5,24,95,100,101,4,60,105,122,129,191,58.74,88.136,98.981,103.4,141.08,60,105,122,129,191,129,60,105,122,129,191,129,86.486,101.69,107.43,109.8,130.74,109.8,60,67,51,111.5,128.75,103.4,109.8,103.4,86.486,101.69,107.43,109.8,130.74,34,18.466667,27.8,100,,,,,,,,,,,0,0
282,24,20,0,80,24,2,5,82,97,28,0,2,1,24,62,80,80,5,57,67,70,91,97,56.75,63.369,65.348,79.089,82.978,57,67,70,91,97,97,57,67,70,91,97,97,85.473,88.851,89.865,96.959,98.986,98.986,67,49,35,98.5,103.75,82.978,98.986,82.978,85.473,88.851,89.865,96.959,98.986,2,18.466667,27.8,100,,,,,,,,,,,0,0
282,25,20,0,82,35,2,5,65,44,28,0,1,35,46,82,82,83,1,44,54,61,65,80,48.089,54.756,59.402,62.048,71.915,44,54,61,65,80,44,44,54,61,65,80,44,81.081,84.459,86.824,88.176,93.243,81.081,44,44.5,52.333,101,96.25,48.089,81.081,48.089,81.081,84.459,86.824,88.176,93.243,-17,18.466667,27.8,100,,,,,,,,,,,0,0
282,26,20,0,99,10,1,4,139,84,28,0,1,10,70,91,99,99,1,84,100,125,129,175,74.53,84.916,100.88,103.4,131.62,84,100,125,129,175,84,84,100,125,129,175,84,94.595,100,108.45,109.8,125.34,94.595,84,67.5,89.667,106,124.75,74.53,94.595,74.53,94.595,100,108.45,109.8,125.34,40,18.466667,27.8,100,,,,,,,,,,,0,0
282,27,20,0,121,13,1,3,119,83,28,0,1,13,80,88,121,121,1,83,90,109,120,161,73.877,78.439,90.702,97.714,123.19,83,90,109,120,161,83,83,90,109,120,161,83,94.257,96.622,103.04,106.76,120.61,94.257,83,66.5,83.333,108.25,121.25,73.877,94.257,73.877,94.257,96.622,103.04,106.76,120.61,-2,18.466667,27.8,100,,,,,,,,,,,0,0
282,28,20,0,115,6,1,5,110,111,28,0,1,6,61,96,115,115,3,48,108,111,149,159,50.76,90.061,91.982,115.85,121.98,48,108,111,149,159,111,48,108,111,149,159,111,82.432,102.7,103.72,116.55,119.93,103.72,111,27,93.667,108,118.25,91.982,103.72,91.982,82.432,102.7,103.72,116.55,119.93,-5,18.466667,27.8,100,,,,,,,,,,,0,0
282,29,20,0,100,9,1,1,96,85,28,0,1,9,63,88,100,101,2,76,85,93,98,122,69.293,75.183,80.387,83.625,98.981,76,85,93,98,122,85,76,85,93,98,122,85,91.892,94.932,97.635,99.324,107.43,94.932,85,42.5,73,105.5,111.5,75.183,94.932,75.183,91.892,94.932,97.635,99.324,107.43,-4,18.466667,27.8,100,,,,,,,,,,,0,0
282,30,20,0,72,9,2,4,87,49,28,0,2,4,9,65,72,73,2,43,49,61,66,104,47.421,51.427,59.402,62.709,87.493,43,49,61,66,104,49,43,49,61,66,104,49,80.743,82.77,86.824,88.514,101.35,82.77,66,26.5,26.333,91.75,107,51.427,82.77,51.427,80.743,82.77,86.824,88.514,101.35,15,18.466667,27.8,100,,,,,,,,,,,0,0
283,1,20,0,130,117,1,4,129,118,28,0,2,81,117,122,130,130,3,48,117,118,136,143,50.76,95.808,96.444,107.79,112.14,48,117,118,136,143,118,48,117,118,136,143,118,82.432,105.74,106.08,112.16,114.53,106.08,48,99.5,117,115,116.75,96.444,106.08,96.444,82.432,105.74,106.08,112.16,114.53,-1,19.433332,25.8,100,,,,,,,,,,,1,45
283,2,20,0,121,70,1,1,108,125,28,0,1,70,75,111,121,121,5,80,81,96,113,125,71.915,72.57,82.331,93.26,100.88,80,81,96,113,125,125,80,81,96,113,125,125,93.243,93.581,98.649,104.39,108.45,108.45,125,75,77,105,109.25,100.88,108.45,100.88,93.243,93.581,98.649,104.39,108.45,-13,19.433332,25.8,100,,,,,,,,,,,1,45
283,3,20,0,115,101,1,5,111,72,28,0,2,92,101,105,115,116,1,72,108,133,147,172,66.665,90.061,105.91,114.62,129.83,72,108,133,147,172,72,72,108,133,147,172,72,90.541,102.7,111.15,115.88,124.32,90.541,172,82,103.33,117.75,114.25,66.665,90.541,66.665,90.541,102.7,111.15,115.88,124.32,-4,19.433332,25.8,100,,,,,,,,,,,1,45
283,4,0,1,120,120,2,3,100,153,28,0,5,72,104,108,120,120,4,52,107,141,153,165,53.426,89.42,110.9,118.31,125.62,52,107,141,153,165,153,52,107,141,153,165,153,83.784,102.36,113.85,117.91,121.96,117.91,52,89.5,116.33,119.25,122.25,118.31,117.91,118.31,83.784,102.36,113.85,117.91,121.96,-20,19.433332,25.8,100,,,,,,,,,,,1,45
283,5,20,0,102,90,2,4,61,49,28,0,3,32,65,90,102,103,2,34,49,57,100,120,41.389,51.427,56.75,84.916,97.714,34,49,57,100,120,49,34,49,57,100,120,49,77.703,82.77,85.473,100,106.76,82.77,34,66,59.667,95.25,111,51.427,82.77,51.427,77.703,82.77,85.473,100,106.76,-41,19.433332,25.8,100,,,,,,,,,,,1,45
283,6,20,0,105,105,1,2,73,69,28,0,4,65,86,95,105,105,2,69,69,81,100,111,64.689,64.689,72.57,84.916,91.982,69,69,81,100,111,69,69,69,81,100,111,69,89.527,89.527,93.581,100,103.72,89.527,69,73,94.333,98.25,106,64.689,89.527,64.689,89.527,89.527,93.581,100,103.72,-32,19.433332,25.8,100,,,,,,,,,,,1,45
283,7,20,0,85,50,2,3,73,73,28,0,3,2,23,50,85,85,2,27,73,84,116,127,36.681,67.322,74.53,95.172,102.14,27,73,84,116,127,73,27,73,84,116,127,73,75.338,90.878,94.595,105.41,109.12,90.878,84,14.5,39.667,110,112.75,67.322,90.878,67.322,75.338,90.878,94.595,105.41,109.12,-12,19.433332,25.8,100,,,,,,,,,,,1,45
283,8,20,0,100,80,2,5,104,135,28,0,2,73,80,97,100,101,3,106,112,135,142,169,88.778,92.621,107.16,111.52,128.03,106,112,135,142,169,135,106,112,135,142,169,135,102.03,104.05,111.82,114.19,123.31,111.82,142,104,109.67,109,107.5,107.16,111.82,107.16,102.03,104.05,111.82,114.19,123.31,4,19.433332,25.8,100,,,,,,,,,,,1,45
283,9,20,0,130,130,1,1,141,181,28,0,4,80,80,115,130,130,4,68,127,144,181,181,64.029,102.14,112.76,135.19,135.19,68,127,144,181,181,181,68,127,144,181,181,181,89.189,109.12,114.86,127.36,127.36,127.36,68,112,95.667,126.25,126.25,135.19,127.36,135.19,89.189,109.12,114.86,127.36,127.36,11,19.433332,25.8,100,,,,,,,,,,,1,45
283,10,20,0,78,75,1,4,84,52,28,0,3,30,47,75,78,78,1,52,53,56,120,127,53.426,54.091,56.086,97.714,102.14,52,53,56,120,127,52,52,53,56,120,127,52,83.784,84.122,85.135,106.76,109.12,83.784,127,43,48.667,94.25,111,53.426,83.784,53.426,83.784,84.122,85.135,106.76,109.12,6,19.433332,25.8,100,,,,,,,,,,,1,45
283,11,20,0,136,120,1,1,125,142,28,0,3,100,110,120,136,137,3,99,117,142,168,183,84.271,95.808,111.52,127.43,136.38,99,117,142,168,183,142,99,117,142,168,183,142,99.662,105.74,114.19,122.97,128.04,114.19,99,108.5,120.67,126.75,123,111.52,114.19,111.52,99.662,105.74,114.19,122.97,128.04,-11,19.433332,25.8,100,,,,,,,,,,,1,45
283,12,20,0,120,80,2,4,122,107,28,0,2,1,80,111,120,121,1,107,115,118,149,193,89.42,94.535,96.444,115.85,142.25,107,115,118,149,193,107,107,115,118,149,193,107,102.36,105.07,106.08,116.55,131.42,102.36,149,54,91.667,110.5,129.25,89.42,102.36,89.42,102.36,105.07,106.08,116.55,131.42,2,19.433332,25.8,100,,,,,,,,,,,1,45
283,13,20,0,130,130,2,4,119,147,28,0,4,15,110,120,130,130,4,124,128,146,147,157,100.25,102.77,114,114.62,120.76,124,128,146,147,157,147,124,128,146,147,157,147,108.11,109.46,115.54,115.88,119.26,115.88,146,69.5,125.67,113,117.75,114.62,115.88,114.62,108.11,109.46,115.54,115.88,119.26,-11,19.433332,25.8,100,,,,,,,,,,,1,45
283,14,20,0,101,88,1,2,81,88,28,0,3,84,86,88,101,102,3,74,84,88,103,111,67.98,74.53,77.138,86.849,91.982,74,84,88,103,111,88,74,84,88,103,111,88,91.216,94.595,95.946,101.01,103.72,95.946,74,84,86.667,108.75,106.75,77.138,95.946,77.138,91.216,94.595,95.946,101.01,103.72,-20,19.433332,25.8,100,,,,,,,,,,,1,45
283,15,20,0,112,90,1,1,69,50,28,0,2,0,90,101,112,112,2,23,50,97,119,145,33.984,52.094,82.978,97.079,113.38,23,50,97,119,145,50,23,50,97,119,145,50,73.986,83.108,98.986,106.42,115.2,83.108,23,25,108.33,105.25,110.75,52.094,83.108,52.094,73.986,83.108,98.986,106.42,115.2,-43,19.433332,25.8,100,,,,,,,,,,,1,45
283,16,20,0,101,92,1,1,110,97,28,0,3,44,90,92,101,102,3,23,73,97,113,164,33.984,67.322,82.978,93.26,125.01,23,73,97,113,164,97,23,73,97,113,164,97,73.986,90.878,98.986,104.39,121.62,98.986,23,58.5,92.333,109.25,122,82.978,98.986,82.978,73.986,90.878,98.986,104.39,121.62,9,19.433332,25.8,100,,,,,,,,,,,1,45
283,17,20,0,115,115,2,2,139,161,28,0,4,58,102,104,115,115,5,92,107,141,160,161,79.738,89.42,110.9,122.58,123.19,92,107,141,160,161,161,92,107,141,160,161,161,97.297,102.36,113.85,120.27,120.61,120.61,141,75,103.67,121,121.25,123.19,120.61,123.19,97.297,102.36,113.85,120.27,120.61,24,19.433332,25.8,100,,,,,,,,,,,1,45
283,18,20,0,93,55,1,1,73,28,28,0,1,55,81,92,93,93,1,28,66,78,119,128,37.354,62.709,70.605,97.079,102.77,28,66,78,119,128,28,28,66,78,119,128,28,75.676,88.514,92.568,106.42,109.46,75.676,28,87,76,100.5,113,37.354,75.676,37.354,75.676,88.514,92.568,106.42,109.46,-20,19.433332,25.8,100,,,,,,,,,,,1,45
283,19,4,1,119,119,1,1,103,134,28,0,5,80,96,106,119,119,4,87,98,104,134,146,76.487,83.625,87.493,106.54,114,87,98,104,134,146,134,87,98,104,134,146,134,95.608,99.324,101.35,111.49,115.54,111.49,104,83.5,96.667,114.5,117.5,106.54,111.49,106.54,95.608,99.324,101.35,111.49,115.54,-16,19.433332,25.8,100,,,,,,,,,,,1,45
283,20,20,0,101,90,1,5,110,89,28,0,2,86,90,93,101,102,1,89,103,119,133,144,77.789,86.849,97.079,105.91,112.76,89,103,119,133,144,89,89,103,119,133,144,89,96.284,101.01,106.42,111.15,114.86,96.284,119,87.5,104.33,106.75,117,77.789,96.284,77.789,96.284,101.01,106.42,111.15,114.86,9,19.433332,25.8,100,,,,,,,,,,,1,45
283,21,20,0,109,109,1,4,154,144,28,0,4,94,105,106,109,110,2,115,144,156,173,187,94.535,112.76,120.15,130.43,138.74,115,144,156,173,187,144,115,144,156,173,187,144,105.07,114.86,118.92,124.66,129.39,114.86,187,125,108.33,117,124.25,112.76,114.86,112.76,105.07,114.86,118.92,124.66,129.39,45,19.433332,25.8,100,,,,,,,,,,,1,45
283,22,20,0,100,61,1,5,72,21,28,0,2,3,61,80,100,101,1,21,52,69,79,128,32.634,53.426,64.689,71.261,102.77,21,52,69,79,128,21,21,52,69,79,128,21,73.311,83.784,89.527,92.905,109.46,73.311,52,12,83.333,98.25,100.75,32.634,73.311,32.634,73.311,83.784,89.527,92.905,109.46,-28,19.433332,25.8,100,,,,,,,,,,,1,45
283,23,20,0,100,95,2,5,134,105,28,0,3,5,24,95,100,101,2,60,105,122,129,191,58.74,88.136,98.981,103.4,141.08,60,105,122,129,191,105,60,105,122,129,191,105,86.486,101.69,107.43,109.8,130.74,101.69,60,67,51,111.5,128.75,88.136,101.69,88.136,86.486,101.69,107.43,109.8,130.74,34,19.433332,25.8,100,,,,,,,,,,,1,45
283,24,10,1,132,132,1,5,122,177,28,0,5,100,104,132,132,132,5,127,131,140,167,177,102.14,104.66,110.28,126.82,132.82,127,131,140,167,177,177,127,131,140,167,177,177,109.12,110.47,113.51,122.64,126.01,126.01,140,115.5,111.67,122.75,125.25,132.82,126.01,132.82,109.12,110.47,113.51,122.64,126.01,-10,19.433332,25.8,100,,,,,,,,,,,1,45
283,25,20,0,82,46,2,4,65,54,28,0,2,35,46,82,82,83,2,44,54,61,65,80,48.089,54.756,59.402,62.048,71.915,44,54,61,65,80,54,44,54,61,65,80,54,81.081,84.459,86.824,88.176,93.243,84.459,44,44.5,52.333,101,96.25,54.756,84.459,54.756,81.081,84.459,86.824,88.176,93.243,-17,19.433332,25.8,100,,,,,,,,,,,1,45
283,26,34,1,119,119,2,3,133,182,28,0,5,97,100,110,119,119,5,105,114,128,153,182,88.136,93.898,102.77,118.31,135.79,105,114,128,153,182,182,105,114,128,153,182,182,101.69,104.73,109.46,117.91,127.7,127.7,128,105.5,101.67,119.25,126.5,135.79,127.7,135.79,101.69,104.73,109.46,117.91,127.7,14,19.433332,25.8,100,,,,,,,,,,,1,45
283,27,20,0,88,81,2,1,78,95,28,0,2,52,81,85,88,88,4,30,77,89,95,117,38.701,69.95,77.789,81.684,95.808,30,77,89,95,117,95,30,77,89,95,117,95,76.351,92.23,96.284,98.311,105.74,98.311,30,73.5,83.667,100.25,110.25,81.684,98.311,81.684,76.351,92.23,96.284,98.311,105.74,-10,19.433332,25.8,100,,,,,,,,,,,1,45
283,28,20,0,120,120,2,3,97,132,28,0,4,86,100,111,120,120,4,110,115,116,132,141,91.342,94.535,95.172,105.28,110.9,110,115,116,132,141,132,110,115,116,132,141,132,103.38,105.07,105.41,110.81,113.85,110.81,116,100.5,103.33,114,116.25,105.28,110.81,105.28,103.38,105.07,105.41,110.81,113.85,-23,19.433332,25.8,100,,,,,,,,,,,1,45
283,29,20,0,124,70,2,2,105,65,28,0,1,70,91,112,124,125,1,65,106,125,132,174,62.048,88.778,100.88,105.28,131.03,65,106,125,132,174,65,65,106,125,132,174,65,88.176,102.03,108.45,110.81,125,88.176,65,88,118.67,112.25,114,62.048,88.176,62.048,88.176,102.03,108.45,110.81,125,-19,19.433332,25.8,100,,,,,,,,,,,1,45
283,30,35,1,72,73,2,1,87,104,28,0,5,4,9,65,72,73,5,43,49,61,66,104,47.421,51.427,59.402,62.709,87.493,43,49,61,66,104,104,43,49,61,66,104,104,80.743,82.77,86.824,88.514,101.35,101.35,66,26.5,26.333,91.75,107,87.493,101.35,87.493,80.743,82.77,86.824,88.514,101.35,15,19.433332,25.8,100,,,,,,,,,,,1,45
284,1,20,0,116,61,2,2,81,48,28,0,2,25,61,98,116,116,2,42,48,76,110,128,46.752,50.76,69.293,91.342,102.77,42,48,76,110,128,48,42,48,76,110,128,48,80.405,82.432,91.892,103.38,109.46,82.432,42,36.5,66,108.5,113,50.76,82.432,50.76,80.405,82.432,91.892,103.38,109.46,-35,19.2,26.8,100,,,,,,,,,,,0,1.1457628
284,2,20,0,125,111,2,5,102,142,28,0,2,90,111,111,125,126,4,105,124,130,142,152,88.136,100.25,104.03,111.52,117.7,105,124,130,142,152,142,105,124,130,142,152,142,101.69,108.11,110.14,114.19,117.57,114.19,124,110,121.33,119,107.25,111.52,114.19,111.52,101.69,108.11,110.14,114.19,117.57,-23,19.2,26.8,100,,,,,,,,,,,0,1.1457628
284,3,20,0,80,80,2,1,89,71,28,0,4,67,74,75,80,80,3,58,59,71,74,121,57.413,58.077,66.006,67.98,98.348,58,59,71,74,121,71,58,59,71,74,121,71,85.811,86.149,90.203,91.216,107.09,90.203,59,70.5,68.667,98.75,111.25,66.006,90.203,66.006,85.811,86.149,90.203,91.216,107.09,9,19.2,26.8,100,,,,,,,,,,,0,1.1457628
284,4,20,0,90,62,1,1,63,43,28,0,2,46,62,80,90,90,1,43,49,52,98,100,47.421,51.427,53.426,83.625,84.916,43,49,52,98,100,43,43,49,52,98,100,43,80.743,82.77,83.784,99.324,100,80.743,49,44.5,58.667,105.5,106,47.421,80.743,47.421,80.743,82.77,83.784,99.324,100,-27,19.2,26.8,100,,,,,,,,,,,0,1.1457628
284,5,-21,1,102,103,2,3,61,120,28,0,5,32,65,90,102,103,5,34,49,57,100,120,41.389,51.427,56.75,84.916,97.714,34,49,57,100,120,120,34,49,57,100,120,120,77.703,82.77,85.473,100,106.76,106.76,34,66,59.667,95.25,111,97.714,106.76,97.714,77.703,82.77,85.473,100,106.76,-41,19.2,26.8,100,,,,,,,,,,,0,1.1457628
284,6,20,0,112,65,2,2,91,58,28,0,2,4,65,70,112,113,1,58,89,93,109,147,57.413,77.789,80.387,90.702,114.62,58,89,93,109,147,58,58,89,93,109,147,58,85.811,96.284,97.635,103.04,115.88,85.811,147,31,74.333,103.25,108.25,57.413,85.811,57.413,85.811,96.284,97.635,103.04,115.88,-21,19.2,26.8,100,,,,,,,,,,,0,1.1457628
284,7,20,0,116,100,1,5,116,139,28,0,2,91,100,107,116,116,3,91,118,139,139,144,79.089,96.444,109.66,109.66,112.76,91,118,139,139,144,139,91,118,139,139,144,139,96.959,106.08,113.18,113.18,114.86,113.18,91,115,106,115.75,117,109.66,113.18,109.66,96.959,106.08,113.18,113.18,114.86,0,19.2,26.8,100,,,,,,,,,,,0,1.1457628
