round,ppnr,groupid,ingroupid,bidnr,price,session,biddinground,currentprice,jump,decision,cv,signal,q5,q6,q7,q8,q9,q10,q11,q12,profit,firstjump,bidcount,entering,verdiensten
15,157,1,3,1,50,15,2,0,50,1,133,136,,,,,,,,,21,50,5,1,21
15,157,1,3,2,70,15,3,50,20,1,133,136,,,,,,,,,21,50,5,1,21
15,157,1,3,3,100,15,5,70,30,1,133,136,,,,,,,,,21,50,5,1,21
15,157,1,3,4,110,15,9,101,9,1,133,136,,,,,,,,,21,50,5,1,21
15,157,1,3,5,120,15,11,110,10,1,133,136,,,,,,,,,21,50,5,1,21
16,157,2,5,1,105,15,8,100,5,0,90,105,,,,,,,,,-15,,1,0,0
17,157,2,1,1,40,15,2,2,38,0,90,79,,,,,,,,,-15,,2,0,0
17,157,2,1,2,101,15,8,90,11,0,90,79,,,,,,,,,-15,,2,0,0
18,157,2,5,1,125,15,5,120,5,0,84,82,,,,,,,,,-51,,2,0,0
18,157,2,5,2,135,15,7,125,10,0,84,82,,,,,,,,,-51,,2,0,0
19,157,2,4,1,70,15,4,50,20,0,119,107,,,,,,,,,2,,1,0,0
20,157,1,2,1,60,15,4,35,25,1,101,102,,,,,,,,,-4,,2,0,-4
20,157,1,2,2,105,15,18,99,6,1,101,102,,,,,,,,,-4,,2,0,-4
22,157,1,3,1,20,15,2,0,20,0,93,64,,,,,,,,,33,20,3,1,0
22,157,1,3,2,30,15,3,20,10,0,93,64,,,,,,,,,33,20,3,1,0
22,157,1,3,3,50,15,10,45,5,0,93,64,,,,,,,,,33,20,3,1,0
23,157,1,2,1,50,15,2,0,50,0,111,119,,,,,,,,,9,50,5,1,0
23,157,1,2,2,75,15,5,60,15,0,111,119,,,,,,,,,9,50,5,1,0
23,157,1,2,3,80,15,8,78,2,0,111,119,,,,,,,,,9,50,5,1,0
23,157,1,2,4,95,15,11,88,7,0,111,119,,,,,,,,,9,50,5,1,0
23,157,1,2,5,97,15,14,95,2,0,111,119,,,,,,,,,9,50,5,1,0
24,157,1,5,1,50,15,1,0,50,0,112,96,,,,,,,,,-28,50,3,1,0
24,157,1,5,2,80,15,4,70,10,0,112,96,,,,,,,,,-28,50,3,1,0
24,157,1,5,3,125,15,12,120,5,0,112,96,,,,,,,,,-28,50,3,1,0
25,157,2,3,1,90,15,7,85,5,0,91,57,,,,,,,,,-18,,2,0,0
25,157,2,3,2,95,15,8,90,5,0,91,57,,,,,,,,,-18,,2,0,0
26,157,2,5,1,30,15,2,0,30,1,112,91,,,,,,,,,6,30,5,1,6
26,157,2,5,2,60,15,4,50,10,1,112,91,,,,,,,,,6,30,5,1,6
26,157,2,5,3,80,15,6,70,10,1,112,91,,,,,,,,,6,30,5,1,6
26,157,2,5,4,95,15,10,90,5,1,112,91,,,,,,,,,6,30,5,1,6
26,157,2,5,5,110,15,13,100,10,1,112,91,,,,,,,,,6,30,5,1,6
27,157,2,4,1,45,15,2,0,45,1,103,99,,,,,,,,,14,45,4,1,14
27,157,2,4,2,65,15,4,52,13,1,103,99,,,,,,,,,14,45,4,1,14
27,157,2,4,3,80,15,18,76,4,1,103,99,,,,,,,,,14,45,4,1,14
27,157,2,4,4,90,15,21,80,10,1,103,99,,,,,,,,,14,45,4,1,14
28,157,1,4,1,20,15,2,0,20,0,122,145,,,,,,,,,2,20,5,1,0
28,157,1,4,2,50,15,3,20,30,0,122,145,,,,,,,,,2,20,5,1,0
28,157,1,4,3,75,15,4,50,25,0,122,145,,,,,,,,,2,20,5,1,0
28,157,1,4,4,100,15,9,82,18,0,122,145,,,,,,,,,2,20,5,1,0
28,157,1,4,5,120,15,17,104,16,0,122,145,,,,,,,,,2,20,5,1,0
29,157,2,3,1,90,15,9,88,2,0,101,73,,,,,,,,,-6,,1,0,0
30,157,1,4,1,80,15,3,75,5,0,111,54,,,,,,,,,21,,2,0,0
30,157,1,4,2,90,15,4,80,10,0,111,54,,,,,,,,,21,,2,0,0
1,158,2,5,1,2,15,1,0,2,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,2,3,15,2,2,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,3,4,15,3,3,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,4,5,15,4,4,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,5,6,15,5,5,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,6,7,15,6,6,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,7,8,15,7,7,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,8,9,15,8,8,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,9,10,15,9,9,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,10,11,15,10,10,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,11,13,15,13,11,2,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,12,15,15,14,13,2,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,13,16,15,15,15,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,14,21,15,16,20,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,15,22,15,17,21,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,16,23,15,18,22,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,17,51,15,21,50,1,0,100,130,,,,,,,,,20,2,18,1,0
1,158,2,5,18,63,15,25,61,2,0,100,130,,,,,,,,,20,2,18,1,0
2,158,1,2,1,1,15,1,0,1,0,139,136,,,,,,,,,42,1,1,1,0
3,158,1,5,1,3,15,1,0,3,0,89,97,,,,,,,,,-21,3,5,1,0
3,158,1,5,2,14,15,6,12,2,0,89,97,,,,,,,,,-21,3,5,1,0
3,158,1,5,3,22,15,8,20,2,0,89,97,,,,,,,,,-21,3,5,1,0
3,158,1,5,4,100,15,9,90,10,0,89,97,,,,,,,,,-21,3,5,1,0
3,158,1,5,5,110,15,11,100,10,0,89,97,,,,,,,,,-21,3,5,1,0
4,158,1,1,1,4,15,2,0,4,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,2,15,15,4,12,3,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,3,27,15,5,20,7,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,4,40,15,7,30,10,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,5,50,15,8,40,10,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,6,70,15,10,60,10,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,7,73,15,11,70,3,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,8,90,15,13,85,5,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,9,92,15,14,90,2,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,10,99,15,17,95,4,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,11,100,15,20,99,1,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,12,105,15,22,100,5,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,13,110,15,23,105,5,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,14,120,15,25,110,10,1,108,126,,,,,,,,,-12,4,15,1,-12
4,158,1,1,15,126,15,26,120,6,1,108,126,,,,,,,,,-12,4,15,1,-12
5,158,1,5,1,1,15,1,0,1,0,94,128,,,,,,,,,-56,1,2,1,0
5,158,1,5,2,20,15,2,10,10,0,94,128,,,,,,,,,-56,1,2,1,0
6,158,1,1,1,2,15,1,0,2,0,66,43,,,,,,,,,-25,2,1,1,0
7,158,2,5,1,2,15,1,0,2,0,109,95,,,,,,,,,-2,2,1,1,0
8,158,1,2,1,2,15,1,0,2,0,50,17,,,,,,,,,-5,2,1,1,0
9,158,1,4,1,3,15,1,0,3,1,124,193,,,,,,,,,-12,3,5,1,-12
9,158,1,4,2,120,15,40,114,6,1,124,193,,,,,,,,,-12,3,5,1,-12
9,158,1,4,3,122,15,43,120,2,1,124,193,,,,,,,,,-12,3,5,1,-12
9,158,1,4,4,135,15,44,125,10,1,124,193,,,,,,,,,-12,3,5,1,-12
9,158,1,4,5,140,15,47,135,5,1,124,193,,,,,,,,,-12,3,5,1,-12
10,158,2,2,1,2,15,1,0,2,0,83,76,,,,,,,,,-23,2,1,1,0
11,158,2,1,1,130,15,1,0,130,0,122,157,,,,,,,,,-18,130,2,1,0
11,158,2,1,2,140,15,8,135,5,0,122,157,,,,,,,,,-18,130,2,1,0
12,158,2,2,1,2,15,1,0,2,0,117,126,,,,,,,,,27,2,1,1,0
13,158,1,3,1,2,15,1,0,2,0,109,137,,,,,,,,,14,2,1,1,0
14,158,2,1,1,2,15,1,0,2,0,106,106,,,,,,,,,-14,2,1,1,0
15,158,2,4,1,2,15,1,0,2,0,104,38,,,,,,,,,14,2,1,1,0
16,158,1,3,1,2,15,1,0,2,1,111,156,,,,,,,,,-3,2,5,1,-3
16,158,1,3,2,98,15,9,93,5,1,111,156,,,,,,,,,-3,2,5,1,-3
16,158,1,3,3,100,15,10,98,2,1,111,156,,,,,,,,,-3,2,5,1,-3
16,158,1,3,4,110,15,12,100,10,1,111,156,,,,,,,,,-3,2,5,1,-3
16,158,1,3,5,115,15,17,112,3,1,111,156,,,,,,,,,-3,2,5,1,-3
17,158,2,2,1,2,15,1,0,2,0,90,99,,,,,,,,,-15,2,4,1,0
17,158,2,2,2,60,15,3,40,20,0,90,99,,,,,,,,,-15,2,4,1,0
17,158,2,2,3,88,15,5,70,18,0,90,99,,,,,,,,,-15,2,4,1,0
17,158,2,2,4,105,15,12,101,4,0,90,99,,,,,,,,,-15,2,4,1,0
18,158,1,5,1,40,15,1,0,40,0,87,60,,,,,,,,,-13,40,2,1,0
18,158,1,5,2,50,15,3,45,5,0,87,60,,,,,,,,,-13,40,2,1,0
19,158,1,5,1,65,15,2,0,65,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,2,70,15,3,65,5,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,3,72,15,4,70,2,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,4,73,15,5,72,1,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,5,74,15,6,73,1,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,6,76,15,7,74,2,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,7,77,15,8,76,1,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,8,78,15,9,77,1,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,9,79,15,10,78,1,0,74,104,,,,,,,,,-16,65,10,1,0
19,158,1,5,10,82,15,11,79,3,0,74,104,,,,,,,,,-16,65,10,1,0
20,158,1,4,1,33,15,1,0,33,0,101,134,,,,,,,,,-4,33,4,1,0
20,158,1,4,2,35,15,3,33,2,0,101,134,,,,,,,,,-4,33,4,1,0
20,158,1,4,3,90,15,7,65,25,0,101,134,,,,,,,,,-4,33,4,1,0
20,158,1,4,4,100,15,13,90,10,0,101,134,,,,,,,,,-4,33,4,1,0
21,158,1,2,1,30,15,1,0,30,0,92,20,,,,,,,,,17,30,3,1,0
21,158,1,2,2,55,15,5,44,11,0,92,20,,,,,,,,,17,30,3,1,0
21,158,1,2,3,67,15,7,60,7,0,92,20,,,,,,,,,17,30,3,1,0
22,158,2,2,1,67,15,1,0,67,0,96,92,,,,,,,,,-14,67,2,1,0
22,158,2,2,2,102,15,4,90,12,0,96,92,,,,,,,,,-14,67,2,1,0
23,158,2,4,1,76,15,1,0,76,0,95,102,,,,,,,,,1,76,1,1,0
24,158,2,4,1,68,15,1,0,68,1,64,79,,,,,,,,,-11,68,5,1,-11
24,158,2,4,2,70,15,6,68,2,1,64,79,,,,,,,,,-11,68,5,1,-11
24,158,2,4,3,72,15,7,70,2,1,64,79,,,,,,,,,-11,68,5,1,-11
24,158,2,4,4,75,15,10,72,3,1,64,79,,,,,,,,,-11,68,5,1,-11
24,158,2,4,5,77,15,11,75,2,1,64,79,,,,,,,,,-11,68,5,1,-11
25,158,1,1,1,18,15,1,0,18,0,98,104,,,,,,,,,8,18,2,1,0
25,158,1,1,2,80,15,5,30,50,0,98,104,,,,,,,,,8,18,2,1,0
26,158,1,3,1,76,15,1,0,76,1,87,169,,,,,,,,,-12,76,3,1,-12
26,158,1,3,2,90,15,8,78,12,1,87,169,,,,,,,,,-12,76,3,1,-12
26,158,1,3,3,100,15,14,90,10,1,87,169,,,,,,,,,-12,76,3,1,-12
27,158,1,3,1,70,15,1,0,70,0,128,119,,,,,,,,,10,70,1,1,0
28,158,2,1,1,80,15,1,0,80,0,98,112,,,,,,,,,-2,80,4,1,0
28,158,2,1,2,86,15,5,85,1,0,98,112,,,,,,,,,-2,80,4,1,0
28,158,2,1,3,90,15,6,86,4,0,98,112,,,,,,,,,-2,80,4,1,0
28,158,2,1,4,92,15,7,90,2,0,98,112,,,,,,,,,-2,80,4,1,0
29,158,1,2,1,83,15,1,0,83,1,114,149,,,,,,,,,11,83,4,1,11
29,158,1,2,2,88,15,9,83,5,1,114,149,,,,,,,,,11,83,4,1,11
29,158,1,2,3,100,15,12,88,12,1,114,149,,,,,,,,,11,83,4,1,11
29,158,1,2,4,112,15,16,100,12,1,114,149,,,,,,,,,11,83,4,1,11
30,158,1,2,1,75,15,2,0,75,0,111,104,,,,,,,,,21,75,1,1,0
2,159,1,1,1,75,15,1,0,75,0,139,131,,,,,,,,,42,75,5,1,0
2,159,1,1,2,85,15,5,80,5,0,139,131,,,,,,,,,42,75,5,1,0
2,159,1,1,3,90,15,7,86,4,0,139,131,,,,,,,,,42,75,5,1,0
2,159,1,1,4,95,15,9,91,4,0,139,131,,,,,,,,,42,75,5,1,0
2,159,1,1,5,97,15,10,95,2,0,139,131,,,,,,,,,42,75,5,1,0
3,159,2,1,1,65,15,2,60,5,0,137,131,,,,,,,,,-9,,2,0,0
3,159,2,1,2,103,15,6,100,3,0,137,131,,,,,,,,,-9,,2,0,0
6,159,2,5,1,1,15,2,0,1,0,122,172,,,,,,,,,22,1,1,1,0
7,159,2,1,1,1,15,1,0,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,2,2,15,2,1,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,3,3,15,3,2,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,4,22,15,5,20,2,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,5,23,15,6,22,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,6,46,15,8,45,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,7,52,15,10,50,2,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,8,56,15,11,55,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,9,57,15,12,56,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,10,61,15,14,60,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,11,76,15,16,75,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,12,81,15,18,80,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,13,82,15,19,81,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,14,83,15,20,82,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,15,91,15,21,90,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,16,92,15,22,91,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,17,97,15,23,96,1,0,109,122,,,,,,,,,-2,1,18,1,0
7,159,2,1,18,100,15,25,99,1,0,109,122,,,,,,,,,-2,1,18,1,0
8,159,1,5,1,1,15,1,0,1,0,50,40,,,,,,,,,-5,1,1,1,0
9,159,1,5,1,4,15,2,3,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,2,5,15,3,4,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,3,13,15,4,12,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,4,21,15,6,20,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,5,26,15,7,25,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,6,41,15,9,40,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,7,46,15,11,45,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,8,56,15,13,55,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,9,57,15,14,56,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,10,58,15,15,57,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,11,59,15,16,58,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,12,66,15,17,65,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,13,67,15,18,66,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,14,72,15,20,70,2,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,15,73,15,21,72,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,16,81,15,22,80,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,17,82,15,23,81,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,18,83,15,24,82,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,19,84,15,25,83,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,20,86,15,26,84,2,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,21,88,15,27,86,2,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,22,94,15,29,90,4,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,23,97,15,31,95,2,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,24,100,15,32,97,3,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,25,103,15,34,102,1,0,124,133,,,,,,,,,-12,,26,0,0
9,159,1,5,26,105,15,35,103,2,0,124,133,,,,,,,,,-12,,26,0,0
10,159,1,5,1,1,15,2,0,1,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,2,2,15,3,1,1,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,3,3,15,4,2,1,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,4,4,15,5,3,1,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,5,25,15,7,24,1,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,6,33,15,9,30,3,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,7,52,15,11,50,2,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,8,75,15,13,70,5,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,9,93,15,14,90,3,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,10,125,15,20,116,9,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,11,130,15,23,125,5,1,121,147,,,,,,,,,-14,1,12,1,-14
10,159,1,5,12,140,15,25,130,10,1,121,147,,,,,,,,,-14,1,12,1,-14
12,159,1,2,1,110,15,15,105,5,0,136,177,,,,,,,,,5,,3,0,0
12,159,1,2,2,120,15,17,110,10,0,136,177,,,,,,,,,5,,3,0,0
12,159,1,2,3,122,15,19,120,2,0,136,177,,,,,,,,,5,,3,0,0
1,161,2,1,1,160,16,2,0,160,1,102,175,,,,,,,,,-49,160,1,1,-49
2,161,2,4,1,85,16,5,80,5,0,88,113,,,,,,,,,-62,,3,0,0
2,161,2,4,2,100,16,8,95,5,0,88,113,,,,,,,,,-62,,3,0,0
2,161,2,4,3,106,16,10,103,3,0,88,113,,,,,,,,,-62,,3,0,0
3,161,1,4,1,50,16,1,0,50,0,98,135,,,,,,,,,-33,50,5,1,0
3,161,1,4,2,65,16,4,50,15,0,98,135,,,,,,,,,-33,50,5,1,0
3,161,1,4,3,75,16,7,70,5,0,98,135,,,,,,,,,-33,50,5,1,0
3,161,1,4,4,91,16,13,90,1,0,98,135,,,,,,,,,-33,50,5,1,0
3,161,1,4,5,101,16,15,100,1,0,98,135,,,,,,,,,-33,50,5,1,0
4,161,2,4,1,25,16,3,20,5,0,97,83,,,,,,,,,-13,,4,0,0
4,161,2,4,2,82,16,5,80,2,0,97,83,,,,,,,,,-13,,4,0,0
4,161,2,4,3,83,16,6,82,1,0,97,83,,,,,,,,,-13,,4,0,0
4,161,2,4,4,85,16,7,83,2,0,97,83,,,,,,,,,-13,,4,0,0
5,161,1,5,1,10,16,2,0,10,0,94,62,,,,,,,,,-16,10,3,1,0
5,161,1,5,2,40,16,3,30,10,0,94,62,,,,,,,,,-16,10,3,1,0
5,161,1,5,3,52,16,5,50,2,0,94,62,,,,,,,,,-16,10,3,1,0
6,161,1,4,1,50,16,1,0,50,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,2,61,16,11,60,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,3,66,16,12,61,5,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,4,72,16,13,70,2,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,5,75,16,15,73,2,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,6,81,16,17,80,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,7,86,16,19,85,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,8,87,16,20,86,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,9,88,16,21,87,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,10,89,16,22,88,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,11,90,16,23,89,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,12,91,16,24,90,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,13,92,16,26,91,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,14,96,16,28,95,1,0,107,126,,,,,,,,,-36,50,15,1,0
6,161,1,4,15,143,16,44,142,1,0,107,126,,,,,,,,,-36,50,15,1,0
7,161,2,3,1,10,16,1,0,10,0,106,87,,,,,,,,,-8,10,3,1,0
7,161,2,3,2,100,16,9,99,1,0,106,87,,,,,,,,,-8,10,3,1,0
7,161,2,3,3,101,16,10,100,1,0,106,87,,,,,,,,,-8,10,3,1,0
8,161,2,5,1,100,16,1,0,100,0,79,153,,,,,,,,,-121,100,1,1,0
9,161,1,2,1,100,16,2,90,10,0,104,117,,,,,,,,,-8,,1,0,0
10,161,1,4,1,101,16,2,100,1,0,156,160,,,,,,,,,16,,1,0,0
11,161,1,4,1,50,16,2,0,50,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,2,81,16,5,80,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,3,84,16,7,81,3,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,4,85,16,8,84,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,5,86,16,9,85,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,6,87,16,10,86,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,7,88,16,11,87,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,8,90,16,12,88,2,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,9,101,16,14,100,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,10,102,16,16,101,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,11,103,16,17,102,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,12,104,16,18,103,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,13,105,16,19,104,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,14,106,16,20,105,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,15,107,16,21,106,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,16,108,16,23,107,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,17,109,16,24,108,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,18,110,16,25,109,1,1,114,49,,,,,,,,,4,50,19,1,4
11,161,1,4,19,111,16,26,110,1,1,114,49,,,,,,,,,4,50,19,1,4
12,161,1,5,1,25,16,5,24,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,2,50,16,7,45,5,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,3,56,16,9,52,4,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,4,58,16,11,56,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,5,59,16,12,58,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,6,60,16,13,59,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,7,62,16,14,61,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,8,66,16,16,63,3,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,9,68,16,18,66,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,10,69,16,19,68,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,11,70,16,21,69,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,12,78,16,22,70,8,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,13,79,16,24,78,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,14,80,16,25,79,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,15,83,16,27,81,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,16,84,16,28,83,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,17,85,16,29,84,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,18,86,16,30,85,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,19,87,16,31,86,1,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,20,90,16,32,87,3,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,21,92,16,33,90,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,22,94,16,34,92,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,23,96,16,35,94,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,24,98,16,36,96,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,25,100,16,37,98,2,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,26,103,16,37,98,5,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,27,106,16,38,103,3,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,28,110,16,39,106,4,0,90,127,,,,,,,,,-22,,29,0,0
12,161,1,5,29,112,16,40,110,2,0,90,127,,,,,,,,,-22,,29,0,0
13,161,1,2,1,100,16,2,0,100,0,82,122,,,,,,,,,-28,100,3,1,0
13,161,1,2,2,103,16,6,100,3,0,82,122,,,,,,,,,-28,100,3,1,0
13,161,1,2,3,110,16,7,103,7,0,82,122,,,,,,,,,-28,100,3,1,0
14,161,1,4,1,50,16,2,0,50,0,117,171,,,,,,,,,-48,50,2,1,0
14,161,1,4,2,131,16,4,130,1,0,117,171,,,,,,,,,-48,50,2,1,0
15,161,2,4,1,20,16,1,0,20,0,108,107,,,,,,,,,-3,20,11,1,0
15,161,2,4,2,35,16,4,30,5,0,108,107,,,,,,,,,-3,20,11,1,0
15,161,2,4,3,50,16,6,40,10,0,108,107,,,,,,,,,-3,20,11,1,0
