period,subject,triangle,chooseup,numchooseupcircle,numchooseuptri,profit,partnerout,partnerin,allocateincoin0,allocateincoin1,allocateincoin2,sumcoinsallocatedin,totalprofit,normtriup,normadults,gameunequal,n_period,n_subjects,kindergarten,female,S_ID,I_ID
13,2,0,,48,16,4,7,4,0,1,1,2,9,0,0,0,13,10,0,0,89,1.10e+09
5,4,0,1,15,16,0,7,,,,,,1,1,1,1,13,10,0,0,8,804
12,2,0,1,31,39,0,7,,,,,,6,0,1,1,13,10,1,0,20,2002
10,1,0,1,46,2,1,7,,,,,,10,0,1,0,13,10,0,0,15,1501
11,1,0,0,2,53,1,8,,,,,,11,1,0,0,13,10,0,0,86,1.40e+09
10,3,0,0,3,47,1,7,,,,,,10,1,1,0,13,10,0,0,30,3003
9,1,0,1,37,13,1,9,,,,,,7,0,0,0,13,10,0,0,89,1.10e+09
7,1,0,1,25,16,0,8,,,,,,3,1,1,1,13,10,1,0,48,4801
1,4,0,1,2,2,1,5,,,,,,1,1,0,0,13,10,1,0,43,4304
2,1,0,0,5,5,0,5,,,,,,1,1,0,1,13,10,1,0,92,8.01e+08
4,2,0,0,10,9,1,5,,,,,,1,1,0,1,13,10,1,1,92,8.02e+08
5,1,0,1,16,15,2,7,,,,,,7,1,0,1,13,10,0,1,36,3601
10,4,0,1,32,28,0,6,,,,,,6,1,0,1,13,10,0,1,94,6.04e+08
11,1,0,0,21,37,1,6,,,,,,7,1,0,0,13,10,0,1,47,4701
9,0,0,1,41,2,1,7,,,,,,9,0,1,0,13,10,0,0,15,1500
9,0,0,0,26,22,0,7,,,,,,6,1,0,1,13,10,1,0,92,8.00e+08
9,0,0,0,20,24,1,5,,,,,,6,1,0,0,13,10,1,1,43,4300
11,4,0,1,44,16,0,5,,,,,,4,0,0,0,13,10,0,0,89,1.10e+09
6,4,0,1,17,18,2,9,,,,,,6,0,1,1,13,10,0,1,9,904
5,1,0,1,23,7,1,5,,,,,,4,0,0,0,13,10,0,0,89,1.10e+09
9,0,0,1,23,28,0,5,,,,,,7,1,0,1,13,10,1,0,46,4600
5,2,0,0,2,23,1,9,,,,,,3,1,0,0,13,10,0,0,86,1.40e+09
9,0,0,1,28,24,2,7,,,,,,8,1,0,1,13,10,0,1,94,6.00e+08
7,2,0,0,16,16,1,8,,,,,,6,0,1,0,13,10,1,1,10,1002
9,0,0,1,33,21,0,5,,,,,,6,1,1,1,13,10,1,1,48,4800
9,2,0,1,31,28,2,6,,,,,,11,0,0,1,13,10,1,1,40,4002
11,2,0,0,30,37,1,8,,,,,,8,1,0,1,13,10,0,0,36,3602
11,3,0,1,28,34,2,7,,,,,,9,1,0,1,13,10,1,1,46,4603
2,1,0,1,8,2,1,7,,,,,,2,0,1,0,13,10,1,1,24,2401
6,1,0,0,2,28,1,8,,,,,,6,1,0,0,13,10,0,0,86,1.40e+09
9,0,0,1,40,6,1,9,,,,,,8,0,1,0,13,10,1,1,24,2400
8,2,0,0,3,37,1,5,,,,,,7,1,1,0,13,10,0,0,30,3002
5,4,0,1,23,7,1,6,,,,,,4,0,0,0,13,10,0,0,89,1.10e+09
9,0,0,1,25,29,2,6,,,,,,15,0,1,1,13,10,1,0,20,2000
10,2,0,1,27,32,2,6,,,,,,4,0,1,1,13,10,1,0,20,2002
6,1,0,1,28,10,0,9,,,,,,10,0,0,1,13,10,0,1,39,3901
8,4,0,0,19,19,0,9,,,,,,2,0,1,0,13,10,1,0,10,1004
2,2,0,1,7,2,1,6,,,,,,2,0,1,0,13,10,0,1,15,1502
12,1,0,0,19,26,1,4,,,,,,5,1,0,0,13,8,1,0,85,1.50e+09
8,4,0,0,2,38,1,9,,,,,,8,1,0,0,13,10,0,1,86,1.40e+09
10,3,0,0,23,27,1,9,,,,,,7,1,0,0,13,10,1,0,43,4303
13,2,0,,42,27,3,7,4,1,0,1,2,11,0,0,0,13,10,1,1,41,4102
9,1,0,1,39,11,1,7,,,,,,5,0,0,0,13,10,0,0,49,4901
8,3,0,0,24,18,0,5,,,,,,3,1,1,1,13,10,1,0,26,2603
9,0,0,1,26,30,0,9,,,,,,8,1,1,1,13,10,0,0,4,400
9,0,0,1,37,13,1,7,,,,,,7,0,0,0,13,10,0,1,89,1.10e+09
12,3,0,1,34,37,0,5,,,,,,10,0,0,1,13,10,1,0,44,4403
11,1,0,0,16,38,1,6,,,,,,3,1,0,0,13,10,1,0,33,3301
9,0,0,1,16,21,0,7,,,,,,3,1,0,0,13,8,1,1,85,1.50e+09
8,2,0,1,22,27,0,9,,,,,,4,1,0,1,13,10,0,0,36,3602
3,4,0,1,12,10,0,7,,,,,,0,0,0,1,13,10,1,1,40,4004
12,3,0,0,54,8,0,5,,,,,,9,0,1,0,13,10,1,1,24,2403
1,1,0,0,0,4,1,9,,,,,,1,1,1,0,13,10,0,1,30,3001
2,4,0,1,7,6,2,7,,,,,,3,1,1,1,13,10,1,1,26,2604
11,4,0,0,2,53,1,7,,,,,,11,1,0,0,13,10,0,1,86,1.40e+09
10,4,0,1,31,18,2,7,,,,,,10,0,0,1,13,10,1,0,25,2504
8,1,0,0,17,29,1,7,,,,,,5,1,0,0,13,10,0,1,47,4701
12,4,0,1,41,37,0,8,,,,,,2,0,0,1,13,10,1,1,40,4004
12,1,0,0,44,36,1,8,,,,,,4,0,0,1,13,10,0,0,90,1.00e+09
12,2,0,0,28,9,0,7,,,,,,6,0,0,0,13,8,1,1,21,2102
2,4,0,1,9,4,0,5,,,,,,1,0,0,0,13,10,0,0,89,1.10e+09
4,3,0,0,6,12,1,9,,,,,,4,1,0,0,13,10,1,1,33,3303
10,1,0,0,26,32,1,5,,,,,,9,0,1,1,13,10,0,1,9,901
9,4,0,1,20,24,1,8,,,,,,6,1,0,0,13,10,1,0,43,4304
10,3,0,1,33,33,0,7,,,,,,7,1,1,1,13,10,0,1,8,803
9,0,0,1,29,29,2,9,,,,,,5,1,1,1,13,10,0,0,8,800
6,2,0,0,12,20,1,9,,,,,,4,1,0,0,13,10,0,1,47,4702
6,1,0,1,19,16,2,9,,,,,,8,1,0,1,13,10,0,1,94,6.01e+08
7,1,0,1,21,23,0,5,,,,,,7,1,0,1,13,10,0,1,36,3601
9,4,0,0,13,28,0,5,,,,,,5,1,1,0,13,10,1,1,19,1904
5,1,0,0,18,14,0,6,,,,,,1,0,0,1,13,10,0,0,90,1.00e+09
12,3,0,1,18,37,0,9,,,,,,6,1,1,0,13,10,1,1,19,1903
12,2,0,1,35,30,0,7,,,,,,7,1,0,1,13,10,1,1,92,8.02e+08
13,0,0,,33,38,2,8,3,0,1,1,2,11,0,1,1,13,10,0,0,9,900
9,0,0,1,29,22,2,5,,,,,,6,0,1,1,13,10,0,0,22,2200
9,0,0,0,13,30,1,8,,,,,,8,1,0,0,13,10,1,1,33,3300
7,3,0,1,30,9,1,5,,,,,,6,0,0,0,13,10,0,0,49,4903
9,0,0,1,24,7,0,6,,,,,,2,0,0,0,13,8,1,1,21,2100
9,0,0,1,34,19,0,8,,,,,,3,0,0,0,13,10,1,1,41,4100
2,3,0,0,1,6,1,6,,,,,,2,1,0,1,13,10,1,1,46,4603
11,2,0,0,2,53,1,9,,,,,,9,1,0,0,13,10,0,0,86,1.40e+09
10,4,0,1,33,33,2,5,,,,,,6,1,1,1,13,10,0,0,8,804
7,2,0,1,22,25,0,7,,,,,,4,1,1,1,13,10,0,1,4,402
11,4,0,0,21,37,0,8,,,,,,1,1,0,0,13,10,0,1,47,4704
12,3,0,0,34,39,0,9,,,,,,9,1,1,1,13,10,0,0,4,403
8,2,0,1,36,2,1,9,,,,,,6,0,1,0,13,10,0,1,42,4202
12,1,0,0,18,37,0,7,,,,,,9,1,1,0,13,10,1,0,19,1901
12,1,0,1,56,2,1,8,,,,,,12,0,1,0,13,10,0,0,15,1501
4,2,0,1,15,10,0,5,,,,,,3,0,0,0,13,10,1,1,41,4102
7,1,0,1,10,23,0,6,,,,,,1,1,0,0,13,10,1,0,33,3301
9,0,0,0,27,19,0,9,,,,,,10,1,1,1,13,10,1,1,26,2600
9,0,0,0,18,26,0,5,,,,,,2,1,1,0,13,10,0,0,32,3200
3,3,0,0,3,8,0,6,,,,,,2,1,0,1,13,10,1,1,46,4603
5,4,0,1,21,2,1,5,,,,,,4,0,1,0,13,10,0,0,15,1504
5,2,0,1,20,11,1,7,,,,,,4,0,0,0,13,10,1,1,41,4102
9,0,0,0,27,26,1,6,,,,,,13,0,0,1,13,10,1,1,44,4400
9,0,0,1,31,28,0,5,,,,,,10,0,0,1,13,10,1,1,40,4000
10,1,0,1,27,33,2,5,,,,,,10,1,0,1,13,10,0,1,36,3601
7,2,0,0,29,10,0,8,,,,,,3,0,0,0,13,10,0,0,89,1.10e+09
1,1,0,1,5,3,0,5,,,,,,0,0,0,1,13,10,0,0,90,1.00e+09
12,2,0,1,56,2,1,5,,,,,,11,0,1,0,13,10,0,1,15,1502
12,4,0,1,56,2,1,9,,,,,,11,0,1,0,13,10,0,0,15,1504
4,3,0,1,13,11,2,9,,,,,,4,0,1,1,13,10,0,0,22,2203
5,4,0,0,15,10,1,7,,,,,,6,0,0,1,13,10,1,0,25,2504
2,2,0,1,6,5,0,5,,,,,,0,0,0,1,13,10,1,1,25,2502
8,3,0,1,19,23,0,6,,,,,,6,1,0,1,13,10,1,1,46,4603
9,0,0,1,43,12,0,9,,,,,,14,0,0,1,13,10,0,0,39,3900
2,2,0,0,1,4,1,7,,,,,,1,1,0,0,13,8,1,1,85,1.50e+09
8,3,0,0,22,27,1,6,,,,,,3,1,0,1,13,10,0,0,36,3603
8,2,0,1,29,18,0,6,,,,,,4,1,1,1,13,10,1,0,48,4802
6,3,0,1,19,20,0,5,,,,,,4,1,1,0,13,10,1,1,45,4503
3,3,0,1,9,7,0,7,,,,,,0,0,0,1,13,10,1,1,25,2503
10,1,0,1,40,14,1,5,,,,,,8,0,0,0,13,10,0,0,89,1.10e+09
9,0,0,0,25,28,1,7,,,,,,6,0,1,1,13,10,0,0,9,900
6,4,0,1,22,17,0,6,,,,,,3,0,0,1,13,10,0,1,90,1.00e+09
9,0,0,0,19,31,0,9,,,,,,1,1,0,0,13,10,0,0,47,4700
4,1,0,0,15,10,1,7,,,,,,3,0,0,0,13,10,1,1,41,4101
9,1,0,0,16,21,1,6,,,,,,4,1,0,0,13,8,1,0,85,1.50e+09
6,4,0,0,8,18,0,8,,,,,,4,1,0,0,13,10,1,1,33,3304
9,0,0,1,24,30,0,6,,,,,,8,1,0,1,13,10,0,1,36,3600
3,2,0,0,1,12,1,7,,,,,,2,1,1,0,13,10,0,0,30,3002
12,1,0,1,54,8,1,7,,,,,,10,0,1,0,13,10,1,1,24,2401
9,0,0,1,13,28,0,7,,,,,,2,1,1,0,13,10,1,1,19,1900
13,0,0,,41,37,3,5,2,1,1,1,3,17,0,0,1,13,10,1,1,40,4000
5,3,0,0,11,16,1,5,,,,,,3,1,0,0,13,10,0,0,47,4703
9,0,0,0,2,43,1,7,,,,,,8,1,0,0,13,10,0,0,86,1.40e+09
2,2,0,1,7,6,2,9,,,,,,3,1,1,1,13,10,1,1,26,2602
10,3,0,1,43,12,1,5,,,,,,9,0,0,0,13,10,0,0,49,4903
4,1,0,1,12,13,0,5,,,,,,2,1,1,1,13,10,0,1,8,801
10,1,0,1,22,30,1,7,,,,,,9,1,1,0,13,10,0,1,32,3201
10,2,0,0,29,30,1,7,,,,,,7,0,0,1,13,10,1,0,44,4402
3,4,0,0,11,2,0,5,,,,,,1,0,1,0,13,10,0,0,42,4204
8,2,0,1,19,23,0,7,,,,,,2,1,0,1,13,10,1,1,46,4602
11,2,0,1,37,28,0,9,,,,,,10,0,1,1,13,10,0,1,22,2202
12,1,0,0,31,30,1,6,,,,,,9,0,1,0,13,10,1,0,10,1001
11,1,0,1,30,35,2,7,,,,,,11,0,1,1,13,10,0,1,9,901
12,1,0,1,28,9,1,5,,,,,,9,0,0,0,13,8,1,0,21,2101
6,1,0,1,12,17,0,8,,,,,,1,1,0,1,13,10,1,1,46,4601
9,0,0,1,33,28,0,6,,,,,,6,0,0,1,13,10,0,0,90,1.00e+09
10,0,0,1,31,18,2,5,,,,,,11,0,0,1,13,10,1,1,25,2500
11,3,0,0,31,34,1,7,,,,,,10,0,0,1,13,10,1,0,44,4403
10,0,0,0,36,24,1,5,,,,,,7,1,1,1,13,10,1,1,48,4800
10,0,0,1,37,30,0,7,,,,,,6,0,0,1,13,10,0,0,90,1.00e+09
7,3,0,0,20,13,0,7,,,,,,3,0,0,1,13,10,1,1,25,2503
10,0,0,0,26,32,1,6,,,,,,7,0,1,1,13,10,0,0,9,900
10,0,0,1,25,30,2,6,,,,,,9,1,0,1,13,10,1,0,46,4600
2,2,0,0,4,5,1,9,,,,,,2,1,0,0,13,10,1,1,43,4302
12,2,0,1,25,33,1,6,,,,,,7,1,0,0,13,10,1,1,43,4302
6,1,0,1,22,17,0,8,,,,,,1,0,0,1,13,10,0,0,90,1.00e+09
12,1,0,0,33,38,0,7,,,,,,7,1,1,0,13,10,1,1,45,4501
3,3,0,1,8,8,0,8,,,,,,2,0,1,0,13,10,1,0,10,1003
8,3,0,1,34,11,1,5,,,,,,7,0,0,0,13,10,0,0,49,4903
4,2,0,1,15,14,2,8,,,,,,4,0,0,1,13,10,1,1,40,4002
13,3,0,,25,33,3,7,0,1,0,1,2,11,1,0,0,13,10,1,0,43,4303
3,2,0,1,4,9,1,5,,,,,,2,1,0,0,13,10,1,1,33,3302
13,4,0,,33,38,3,9,0,1,0,1,2,13,0,1,1,13,10,0,1,9,904
10,0,0,1,20,34,0,5,,,,,,1,1,0,0,13,10,0,0,47,4700
12,3,0,0,40,39,1,7,,,,,,8,1,1,1,13,10,0,1,8,803
12,3,0,0,22,41,1,6,,,,,,8,1,0,0,13,10,0,0,47,4703
7,3,0,1,21,22,1,7,,,,,,5,1,1,0,13,10,1,1,45,4503
8,4,0,1,26,21,2,5,,,,,,5,0,1,1,13,10,0,1,22,2204
4,3,0,1,13,14,1,8,,,,,,3,1,1,0,13,10,1,1,45,4503
7,4,0,0,19,22,1,9,,,,,,7,0,1,1,13,10,0,1,9,904
8,2,0,1,34,13,1,9,,,,,,4,0,0,0,13,10,0,0,89,1.10e+09
10,0,0,0,33,33,1,6,,,,,,6,1,1,1,13,10,0,0,8,800
10,0,0,0,16,22,0,5,,,,,,3,1,0,0,13,8,1,1,85,1.50e+09
13,3,0,,31,39,5,8,2,1,1,1,3,13,0,1,1,13,10,1,0,20,2003
12,3,0,0,31,42,1,8,,,,,,5,1,0,1,13,10,0,0,36,3603
8,3,0,1,20,6,1,5,,,,,,5,0,0,0,13,8,1,0,21,2103
2,3,0,1,6,5,1,6,,,,,,2,1,1,0,13,10,1,1,45,4503
4,1,0,1,14,11,2,7,,,,,,5,1,0,1,13,10,0,1,94,6.01e+08
10,0,0,0,32,28,0,8,,,,,,8,1,0,1,13,10,0,1,94,6.00e+08
1,2,0,1,2,4,0,6,,,,,,0,1,1,0,13,10,1,0,19,1902
12,1,0,0,33,38,0,6,,,,,,11,0,1,1,13,10,0,1,9,901
1,3,0,1,2,3,0,5,,,,,,0,1,0,1,13,10,0,1,94,6.03e+08
4,4,0,0,9,14,0,5,,,,,,0,1,0,0,13,10,0,1,47,4704
4,2,0,1,9,14,0,6,,,,,,2,1,0,0,13,10,0,1,47,4702
9,4,0,1,23,28,0,7,,,,,,6,1,0,1,13,10,1,1,46,4604
12,3,0,1,56,2,1,9,,,,,,12,0,1,0,13,10,0,1,42,4203
2,1,0,0,8,5,1,7,,,,,,1,0,0,0,13,10,1,1,41,4101
3,4,0,0,7,8,0,9,,,,,,3,1,0,1,13,10,1,0,92,8.04e+08
1,1,0,1,4,4,0,9,,,,,,0,0,0,1,13,10,1,1,44,4401
12,4,0,1,41,31,0,7,,,,,,10,1,1,1,13,10,1,0,48,4804
12,1,0,1,56,2,1,5,,,,,,12,0,1,0,13,10,0,1,42,4201
8,1,0,1,36,2,1,9,,,,,,8,0,1,0,13,10,0,0,15,1501
12,2,0,1,52,14,1,6,,,,,,10,0,0,0,13,10,0,1,49,4902
10,0,0,1,43,12,1,9,,,,,,7,0,0,0,13,10,0,0,49,4900
10,0,0,1,40,14,1,7,,,,,,8,0,0,0,13,10,0,1,89,1.10e+09
12,1,0,1,34,37,0,6,,,,,,9,0,0,1,13,10,1,1,44,4401
12,3,0,0,48,16,0,6,,,,,,7,0,0,0,13,10,0,0,89,1.10e+09
4,2,0,1,14,11,0,5,,,,,,3,1,0,1,13,10,0,1,94,6.02e+08
10,0,0,0,2,48,1,5,,,,,,9,1,0,0,13,10,0,0,86,1.40e+09
3,4,0,1,9,8,0,7,,,,,,2,1,0,1,13,10,0,1,94,6.04e+08
8,1,0,0,21,26,1,8,,,,,,4,0,1,1,13,10,1,0,20,2001
4,1,0,1,13,7,2,9,,,,,,5,0,0,1,13,10,1,1,25,2501
12,3,0,0,3,57,1,5,,,,,,12,1,1,0,13,10,0,0,30,3003
2,1,0,1,4,5,1,6,,,,,,1,1,0,0,13,10,1,0,43,4301
3,3,0,0,4,9,1,8,,,,,,3,1,0,0,13,10,1,1,33,3303
12,1,0,0,35,24,0,6,,,,,,10,0,0,1,13,10,1,1,25,2501
5,2,0,0,15,16,1,8,,,,,,6,1,1,1,13,10,0,0,8,802
11,3,0,1,50,8,1,8,,,,,,9,0,1,0,13,10,1,1,24,2403
12,1,0,0,40,30,0,6,,,,,,4,0,1,1,13,10,0,0,22,2201
10,1,0,1,48,12,2,6,,,,,,18,0,0,1,13,10,0,1,39,3901
6,2,0,0,19,15,1,7,,,,,,4,0,1,1,13,10,0,1,22,2202
7,4,0,1,21,17,2,6,,,,,,5,1,0,1,13,10,0,1,94,6.04e+08
11,4,0,1,41,33,0,5,,,,,,5,0,0,1,13,10,0,1,90,1.00e+09
4,2,0,0,1,17,1,6,,,,,,3,1,1,0,13,10,0,0,30,3002
5,4,0,1,21,6,1,9,,,,,,3,0,0,0,13,10,0,1,49,4904
2,3,0,0,4,5,1,7,,,,,,2,1,0,0,13,10,1,0,43,4303
10,0,0,1,46,2,1,9,,,,,,10,0,1,0,13,10,0,0,15,1500
12,2,0,0,36,24,0,7,,,,,,10,1,1,1,13,10,1,1,26,2602
3,3,0,1,9,7,2,6,,,,,,5,0,0,1,13,10,1,0,44,4403
13,3,0,,48,16,3,8,2,1,1,1,3,10,0,0,0,13,10,0,0,89,1.10e+09
3,2,0,1,8,8,2,9,,,,,,5,1,1,1,13,10,0,0,8,802
10,0,0,0,3,47,1,8,,,,,,9,1,1,0,13,10,0,1,30,3000
13,3,0,,34,39,2,7,1,1,1,1,3,11,1,1,1,13,10,0,0,4,403
3,2,0,1,14,5,0,9,,,,,,1,0,0,0,13,10,0,0,89,1.10e+09
10,0,0,0,33,25,1,7,,,,,,7,0,1,1,13,10,0,0,22,2200
12,3,0,1,33,38,0,8,,,,,,8,1,1,0,13,10,1,1,45,4503
8,4,0,1,25,22,0,7,,,,,,5,0,0,1,13,10,1,1,44,4404
5,4,0,0,9,15,0,6,,,,,,3,1,1,0,13,10,1,1,19,1904
10,0,0,0,27,32,0,5,,,,,,15,0,1,1,13,10,1,0,20,2000
12,4,0,0,2,58,1,7,,,,,,12,1,0,0,13,10,0,1,86,1.40e+09
4,2,0,0,10,10,0,9,,,,,,3,0,1,0,13,10,1,1,10,1002
9,2,0,0,29,29,1,7,,,,,,9,1,1,1,13,10,0,0,8,802
1,2,0,1,5,2,0,9,,,,,,0,0,0,1,13,10,0,0,39,3902
5,2,0,1,16,13,2,8,,,,,,5,1,0,1,13,10,0,1,94,6.02e+08
11,1,0,1,18,24,0,4,,,,,,4,1,0,0,13,8,1,0,85,1.50e+09
8,2,0,1,38,10,2,5,,,,,,6,0,0,1,13,10,0,0,39,3902
1,2,0,0,2,1,0,7,,,,,,0,0,0,1,13,10,1,1,25,2502
7,1,0,1,31,2,1,7,,,,,,7,0,1,0,13,10,0,0,15,1501
10,0,0,1,29,30,2,8,,,,,,15,0,0,1,13,10,1,1,44,4400
10,0,0,0,37,22,0,8,,,,,,3,0,0,0,13,10,1,1,41,4100
13,1,0,,40,39,3,7,0,1,0,1,2,8,1,1,1,13,10,0,1,8,801
10,0,0,1,25,25,1,5,,,,,,7,0,1,0,13,10,1,0,10,1000
13,2,0,,40,39,2,9,1,0,1,1,2,13,1,1,1,13,10,0,0,8,802
10,0,0,0,30,26,1,6,,,,,,7,1,0,1,13,10,1,0,92,8.00e+08
10,0,0,1,46,2,1,9,,,,,,8,0,1,0,13,10,0,0,42,4200
12,2,0,0,2,58,1,9,,,,,,10,1,0,0,13,10,0,0,86,1.40e+09
6,2,0,1,13,16,0,6,,,,,,3,1,0,0,13,10,1,1,43,4302
12,3,0,1,41,37,0,5,,,,,,7,0,0,1,13,10,1,1,40,4003
4,2,0,1,11,11,0,9,,,,,,0,0,1,1,13,10,1,0,20,2002
13,1,0,,31,42,4,6,2,1,1,0,2,16,1,0,1,13,10,0,1,36,3601
13,2,0,,33,38,3,9,3,0,1,1,2,9,1,1,0,13,10,1,1,45,4502
9,4,0,1,25,29,0,5,,,,,,5,0,1,1,13,10,1,1,20,2004
5,2,0,0,9,15,1,8,,,,,,2,1,1,0,13,10,1,0,19,1902
6,3,0,1,18,21,0,5,,,,,,6,1,1,1,13,10,0,0,4,403
7,1,0,0,15,21,1,5,,,,,,6,1,1,0,13,10,0,1,32,3201
7,3,0,0,21,23,1,8,,,,,,2,1,0,1,13,10,0,0,36,3603
13,0,0,,2,58,4,8,2,1,0,1,2,15,1,0,0,13,10,0,0,86,1.40e+09
11,3,0,0,27,8,1,6,,,,,,7,0,0,0,13,8,1,0,21,2103
7,2,0,1,16,25,0,5,,,,,,4,1,0,0,13,10,0,1,47,4702
3,3,0,1,13,3,1,7,,,,,,2,0,0,0,13,10,0,0,49,4903
4,3,0,1,9,12,1,5,,,,,,2,1,1,0,13,10,0,0,32,3203
10,4,0,1,31,20,2,8,,,,,,8,1,1,1,13,10,1,1,26,2604
5,3,0,0,8,11,1,5,,,,,,3,1,0,0,13,8,1,0,85,1.50e+09
10,0,0,0,27,33,1,9,,,,,,9,1,0,1,13,10,0,1,36,3600
3,4,0,0,9,7,0,5,,,,,,3,0,0,1,13,10,1,0,25,2504
9,2,0,0,3,42,1,6,,,,,,8,1,1,0,13,10,0,0,30,3002
1,3,0,0,1,5,1,9,,,,,,1,1,0,0,13,10,0,0,86,1.40e+09
13,0,0,,3,57,3,5,4,1,0,1,2,14,1,1,0,13,10,0,1,30,3000
3,1,0,0,2,6,0,4,,,,,,1,1,0,0,13,8,1,0,85,1.50e+09
13,1,0,,33,38,3,6,2,1,0,1,2,14,0,1,1,13,10,0,1,9,901
13,2,0,,25,35,2,9,4,1,1,1,3,7,1,1,0,13,10,0,1,32,3202
9,2,0,1,26,22,2,8,,,,,,7,1,0,1,13,10,1,1,92,8.02e+08
11,2,0,0,3,52,1,7,,,,,,10,1,1,0,13,10,0,0,30,3002
13,1,0,,35,24,2,7,2,0,1,1,2,12,0,0,1,13,10,1,1,25,2501
4,4,0,0,10,10,1,5,,,,,,1,0,1,0,13,10,1,0,10,1004
10,2,0,1,45,7,1,6,,,,,,8,0,1,0,13,10,1,1,24,2402
13,3,0,,58,13,3,8,1,1,0,1,2,23,0,0,1,13,10,0,0,39,3903
13,1,0,,41,31,3,7,2,1,1,1,3,11,1,1,1,13,10,1,0,48,4801
10,0,0,0,15,31,1,8,,,,,,3,1,1,0,13,10,1,1,19,1900
4,2,0,0,6,12,0,9,,,,,,2,1,0,0,13,10,1,1,43,4302
9,3,0,1,33,28,2,8,,,,,,12,0,0,1,13,10,0,1,90,1.00e+09
2,4,0,0,6,5,0,8,,,,,,0,1,1,0,13,10,1,1,45,4504
13,0,0,,19,26,2,7,1,0,1,0,1,6,1,0,0,13,8,1,1,85,1.50e+09
11,2,0,0,18,24,0,7,,,,,,2,1,0,0,13,8,1,1,85,1.50e+09
11,2,0,1,27,8,1,7,,,,,,6,0,0,0,13,8,1,1,21,2102
9,1,0,0,19,31,1,6,,,,,,6,1,0,0,13,10,0,1,47,4701
9,2,0,0,2,43,1,6,,,,,,7,1,0,0,13,10,0,0,86,1.40e+09
2,3,0,0,7,7,1,5,,,,,,1,0,0,1,13,10,1,1,40,4003
1,4,0,1,4,4,2,6,,,,,,2,0,1,1,13,10,1,1,20,2004
9,2,0,1,16,21,0,5,,,,,,2,1,0,0,13,8,1,1,85,1.50e+09
13,2,0,,36,24,3,9,4,1,0,1,2,13,1,1,1,13,10,1,1,26,2602
2,4,0,0,8,6,1,9,,,,,,1,0,0,1,13,10,0,1,90,1.00e+09
10,0,0,0,15,33,1,6,,,,,,9,1,0,0,13,10,1,1,33,3300
13,1,0,,22,41,3,6,3,0,1,0,1,11,1,0,0,13,10,0,1,47,4701
8,1,0,1,35,6,1,6,,,,,,7,0,1,0,13,10,1,1,24,2401
13,2,0,,30,34,4,9,3,0,1,0,1,7,1,0,1,13,10,1,1,46,4602
13,1,0,,40,30,2,8,4,1,1,1,3,6,0,1,1,13,10,0,0,22,2201
10,3,0,0,27,33,1,8,,,,,,4,1,0,1,13,10,0,0,36,3603
2,4,0,0,0,7,1,6,,,,,,2,1,1,0,13,10,0,1,30,3004
1,1,0,0,1,2,1,7,,,,,,1,1,0,1,13,10,1,0,92,8.01e+08
3,2,0,1,10,9,2,8,,,,,,3,0,1,1,13,10,0,1,22,2202
2,2,0,1,10,4,0,8,,,,,,0,0,0,1,13,10,0,0,39,3902
13,1,0,,25,33,3,5,2,0,1,1,2,10,1,0,0,13,10,1,0,43,4301
6,2,0,0,22,17,1,9,,,,,,7,0,0,1,13,10,0,1,90,1.00e+09
4,4,0,1,16,2,1,8,,,,,,2,0,1,0,13,10,0,0,42,4204
13,2,0,,35,24,4,9,4,1,0,1,2,22,0,0,1,13,10,1,1,25,2502
12,2,0,0,41,31,1,6,,,,,,6,1,1,1,13,10,1,0,48,4802
13,2,0,,3,57,3,8,1,1,1,0,2,14,1,1,0,13,10,0,0,30,3002
13,1,0,,33,38,2,5,0,1,1,1,3,9,1,1,0,13,10,1,1,45,4501
5,2,0,1,10,15,0,6,,,,,,2,1,0,1,13,10,1,1,46,4602
4,2,0,1,10,3,1,7,,,,,,2,0,0,0,13,8,1,1,21,2102
10,0,0,1,45,7,0,8,,,,,,8,0,1,0,13,10,1,1,24,2400
9,3,0,0,16,21,1,4,,,,,,4,1,0,0,13,8,1,0,85,1.50e+09
10,4,0,1,37,30,2,6,,,,,,5,0,0,1,13,10,0,1,90,1.00e+09
11,3,0,0,21,37,1,9,,,,,,7,1,0,0,13,10,0,0,47,4703
10,0,0,1,23,27,1,7,,,,,,7,1,0,0,13,10,1,1,43,4300
4,3,0,1,12,13,0,9,,,,,,4,1,1,1,13,10,0,1,8,803
10,0,0,1,31,20,2,9,,,,,,12,1,1,1,13,10,1,1,26,2600
4,1,0,0,16,5,1,9,,,,,,3,0,0,0,13,10,0,0,49,4901
8,1,0,0,21,26,1,9,,,,,,6,0,1,1,13,10,0,1,9,901
10,0,0,1,35,32,2,5,,,,,,12,0,0,1,13,10,1,1,40,4000
7,3,0,0,16,18,1,8,,,,,,5,1,0,0,13,10,1,0,43,4303
10,0,0,1,22,30,0,9,,,,,,2,1,1,0,13,10,0,0,32,3200
9,4,0,1,33,21,0,7,,,,,,8,1,1,1,13,10,1,0,48,4804
6,1,0,1,20,14,0,6,,,,,,3,1,1,1,13,10,1,0,48,4801
12,1,0,0,22,41,1,5,,,,,,8,1,0,0,13,10,0,1,47,4701
2,4,0,1,8,6,2,8,,,,,,4,1,1,1,13,10,1,0,48,4804
6,2,0,1,16,19,0,5,,,,,,0,0,1,1,13,10,1,0,20,2002
